date,Close,High,Low,Open,Volume,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,20.5284408667,21.3017725432,19.8341999299,21.1787425037,2385655,20.06529238164617,"rgba(38, 166, 154, 0.5)",,20.06529238164617,,87.41923336213085,38.96982204525381,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10769159,5073810.310131482,False,False,False,False,1939421.1845457563,False,False,False,False
2022-03-18 00:00:00+00:00,20.8799552651,21.0293488844,18.6654145552,19.4914733914,1963121,20.136861910573856,"rgba(38, 166, 154, 0.5)",,20.136861910573856,,85.41969610656383,37.33475970279386,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12732280,5641104.3612328535,False,False,False,False,1941176.726431256,False,False,False,False
2022-03-25 00:00:00+00:00,22.3826793183,22.7605572966,20.906318845,21.0469246043,1431157,21.077091160414952,"rgba(38, 166, 154, 0.5)",,21.077091160414952,,85.06468845442002,37.24829476828316,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14163437,6272388.26040079,False,False,False,False,1903397.487436348,False,False,False,False
2022-04-01 00:00:00+00:00,21.8026805609,22.2772249988,20.8360159653,22.1454070994,1185787,21.110096095680365,"rgba(38, 166, 154, 0.5)",,21.110096095680365,,83.04324947999147,35.508887407302424,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12977650,6769074.315185917,False,False,False,False,1850241.1550336557,False,False,False,False
2022-04-08 00:00:00+00:00,22.3123764386,22.4705579179,21.2710150333,21.776316981,985206,21.20780470106782,"rgba(38, 166, 154, 0.5)",,21.20780470106782,,82.00643085089834,34.706174658419556,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13962856,7301947.032579552,False,False,False,False,1786164.4768830147,False,False,False,False
2022-04-15 00:00:00+00:00,22.0751042197,22.663890837,21.6357112217,22.0575284998,970492,21.293746060399247,"rgba(38, 166, 154, 0.5)",,21.293746060399247,,80.55620837321223,33.47231504002538,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12992364,7723459.400536622,False,False,False,False,1725744.2934101988,False,False,False,False
2022-04-22 00:00:00+00:00,21.3281361231,22.3475278784,21.2226818035,22.2069221191,1241878,21.305657381597204,"rgba(38, 166, 154, 0.5)",,21.305657381597204,,77.42284804631187,30.630399003478814,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11750486,8021757.667163539,False,False,False,False,1689902.345750184,False,False,False,False
2022-04-29 00:00:00+00:00,21.3193482631,21.8905591605,19.6320791508,20.1154114486,1847985,21.208628722410726,"rgba(38, 166, 154, 0.5)",,21.208628722410726,,75.16084631319501,28.66511954123817,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9902501,8161071.988114388,False,False,False,False,1701612.171990911,False,False,False,False
2022-05-06 00:00:00+00:00,20.897530985,22.3651035984,20.3966229673,20.8711674051,1340114,21.193016263028454,"rgba(38, 166, 154, 0.5)",,21.193016263028454,,72.38952257422542,26.217776288694907,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8562387,8190799.026031841,False,False,False,False,1674834.529621214,False,False,False,False
2022-05-13 00:00:00+00:00,21.3281361231,21.565408342,19.1311711331,20.3526836675,1636316,21.00722189734459,"rgba(38, 166, 154, 0.5)",,21.00722189734459,,71.00050179081396,25.092948675007833,False,False,True,False,False,,,,1.0,21.565409,19.13117,25.0,0,,,False,False,False,False,,,False,False,False,False,10198703,8339532.6537331855,False,False,False,False,1671981.3052048278,False,False,False,False
2022-05-20 00:00:00+00:00,21.6005597818,22.1717706792,20.9151067049,21.3105604031,1595676,21.142702294334523,"rgba(38, 166, 154, 0.5)",,21.142702294334523,,70.36998793458837,24.635244458299283,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11794379,8595447.197901098,False,False,False,False,1666329.0603748406,False,False,False,False
2022-05-27 00:00:00+00:00,22.9363144958,23.0066173754,21.3017725432,21.9520741802,1363469,21.308405606489764,"rgba(38, 166, 154, 0.5)",,21.308405606489764,,71.43510533848975,24.635244458299283,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13157848,8933402.812871387,False,False,False,False,1643894.981828556,False,False,False,False
2022-06-03 00:00:00+00:00,23.5602525529,24.2632813497,22.452982198,23.1296474149,1157408,21.503094112411468,"rgba(38, 166, 154, 0.5)",,21.503094112411468,,72.77608799565814,24.635244458299283,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,14315256,9332058.604510544,False,False,False,False,1607858.9091005146,False,False,False,False
2022-06-10 00:00:00+00:00,22.7429815766,24.9267647767,22.5672243774,24.7641893675,1251823,22.012974232080772,"rgba(38, 166, 154, 0.5)",,22.266912586145796,,71.5780052127473,24.635244458299283,False,False,True,False,False,,,,-1.0,24.926765,22.567225,0.0,1,,,False,False,False,False,,,False,False,False,False,13063433,9608456.707880134,False,False,False,False,1581485.8787967728,False,False,False,False
2022-06-17 00:00:00+00:00,20.3175322277,22.3299521585,20.1066235886,22.1102556595,2174111,21.598569781322343,"rgba(38, 166, 154, 0.5)",,21.7502157456743,,66.02643281498034,20.87408909980263,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,10889322,9703335.61840753,False,False,False,False,1625384.0359229378,False,False,False,False
2022-06-24 00:00:00+00:00,20.3790472474,22.00480134,19.3772312119,21.9344984603,1337876,21.465109491259444,"rgba(38, 166, 154, 0.5)",,21.58734799654407,,62.14948094494053,17.353306437783345,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,0.11417402513365649,0.11417402513365649,False,False,False,False,12227198,9890288.38741438,False,False,False,False,1604087.1443730905,False,False,False,False
2022-07-01 00:00:00+00:00,19.0520803934,21.0996517641,18.6038995355,20.1154114486,1543136,21.250033903217204,"rgba(38, 166, 154, 0.5)",,21.33350612684992,,57.43059865646009,13.083870301019225,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,1,1.0747648004748354,0.8543518843704236,False,False,False,False,0.05129792259664487,0.08273597386515068,False,False,False,False,10684062,9949086.432791093,False,False,False,False,1599572.2447898986,False,False,False,False
2022-07-08 00:00:00+00:00,19.5090491113,19.8298059999,17.5317806203,18.920262494,1288225,21.063714349116147,"rgba(38, 166, 154, 0.5)",,21.117634983953185,,54.771362640197516,10.825836094857578,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,1,1.0458331104091532,0.8847930376487854,False,False,False,False,-0.08320641936848455,-0.00023522275166693724,False,False,False,False,11972287,10098953.141473236,False,False,False,False,1576509.4859165729,False,False,False,False
2022-07-15 00:00:00+00:00,17.2769326815,19.1048075532,16.4420859853,18.9993532337,1607295,20.2324395513233,#000000,,19.912353633899706,,50.21353663607085,6.7298351884610526,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,1,1.005657782499405,0.9290601117650472,False,False,False,False,-0.3292518554902379,-0.1647435391209524,False,False,False,False,10364992,10118659.723586328,False,False,False,False,1578789.894367197,False,False,False,False
2022-07-22 00:00:00+00:00,17.821779999,18.269960857,17.4175384408,17.7866285592,855184,20.140196083513136,#000000,,19.815067013132474,,47.7992945113208,4.69938960547681,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,0.9854196490132077,0.9685417881732318,False,False,False,False,-0.33413621444092156,-0.249439876780937,False,False,False,False,11220176,10200253.521839192,False,False,False,False,1525189.4577474047,False,False,False,False
2022-07-29 00:00:00+00:00,18.489657356,18.920262494,17.8481435789,18.261172997,1028125,20.088056488706016,#000000,,19.77421252202812,,47.064111231904974,4.190441903097295,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,1.0036661595166856,0.9758033472082319,False,False,False,False,-0.2688122753098104,-0.2591260760453737,False,False,False,False,12248301,10351960.742443698,False,False,False,False,1488369.868284634,False,False,False,False
2022-08-05 00:00:00+00:00,17.7778406992,18.3578394566,17.1802662219,18.3490515966,956094,19.98570476113984,"rgba(239, 83, 80, 0.5)",,19.662413394571473,,45.71745710712674,2.9792956226989205,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,0.9361224072949262,1.0222828811785967,False,False,False,False,-0.34282825441539394,-0.3009771652303838,False,False,False,False,11292207,10421608.613373794,False,False,False,False,1448942.026189476,False,False,False,False
2022-08-12 00:00:00+00:00,19.5705641311,19.6032549701,18.041476498,18.2260215572,775637,19.851046170592102,#000000,,19.259038633114272,,47.16751257055092,2.9792956226989205,False,False,False,False,False,,,,-1.0,19.603254,18.041477,0.0,0,0.9617637696175946,0.9716942126104747,False,False,False,False,-0.21705364826914367,-0.25901540674976375,False,False,False,False,12067844,10543551.975346107,False,False,False,False,1399067.5798050703,False,False,False,False
2022-08-19 00:00:00+00:00,17.1187512022,19.4211705117,17.0484483225,19.1223832731,1543277,19.621362570039114,"rgba(239, 83, 80, 0.5)",,18.953403860247445,,45.63943820940773,2.9792956226989205,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,0.9417840776769102,0.975609842942175,False,False,False,False,-0.2861394756947684,-0.27257744122226607,False,False,False,False,10524567,10542145.680876026,False,False,False,False,1409749.7590787688,False,False,False,False
2022-08-26 00:00:00+00:00,18.252385137,18.7972324546,17.0396604626,17.2066298018,1108668,19.546872518474395,"rgba(239, 83, 80, 0.5)",,18.882780019316705,,45.8857190439836,2.9792956226989205,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,0.9400494372378504,0.9894515138836335,False,False,False,False,-0.3244289171590952,-0.29850317919068065,False,False,False,False,11633235,10622967.111922245,False,False,False,False,1387447.4065544156,False,False,False,False
2022-09-02 00:00:00+00:00,17.0484483225,19.148746853,16.503601005,18.7620810147,1346174,19.425688313831056,"rgba(239, 83, 80, 0.5)",,18.75110320581459,,44.94706298380834,2.0895538723437,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,0.9117785376093352,1.0355007407778045,False,False,False,False,-0.33576741386223913,-0.3171352965264599,False,False,False,False,10287061,10598085.177705783,False,False,False,False,1384390.1171800145,False,False,False,False
2022-09-09 00:00:00+00:00,17.2312399277,17.2588688533,16.1872380464,17.2329933817,1216142,19.283865740843734,"rgba(239, 83, 80, 0.5)",,18.586899622030202,,44.49738435944517,1.455748893566387,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,0.9019286962302073,1.0483323100777138,False,False,False,False,-0.34282825441539394,-0.3299817754709269,False,False,False,False,11503203,10665130.942320168,False,False,False,False,1371927.2936851985,False,False,False,False
2022-09-16 00:00:00+00:00,16.2458082483,17.7009316628,16.0381308242,17.553577393,1197177,19.150820731938385,"rgba(239, 83, 80, 0.5)",,18.43682147899096,,43.28205195447606,0.05718379355005254,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,0.9215018866770215,1.0343232072026054,False,False,False,False,-0.3274596445011123,-0.3287207099860196,False,False,False,False,10306026,10638530.576222379,False,False,False,False,1358982.827486295,False,False,False,False
2022-09-23 00:00:00+00:00,15.0485548059,16.8536446113,14.9380391036,15.9971479179,1199235,18.971112896983445,"rgba(239, 83, 80, 0.5)",,18.22381347708764,,41.42673462901824,-1.9428198328028543,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,0.8533808272890148,1.0878769778240196,False,False,False,False,-0.34282825441539394,-0.33577448220070677,False,False,False,False,9106791,10525068.385391092,False,False,False,False,1347149.6550799028,False,False,False,False
2022-09-30 00:00:00+00:00,14.505185936,15.3708922712,14.4130895173,15.0209258804,2061200,18.635659264086282,"rgba(239, 83, 80, 0.5)",,17.828718695600152,,39.68026101895467,-3.8081593279729233,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,0.8443127080890366,1.1119588265371436,False,False,False,False,-0.34282825441539394,-0.33930136830805036,False,False,False,False,7045591,10267329.319806566,False,False,False,False,1400042.2732221321,False,False,False,False
2022-10-07 00:00:00+00:00,16.2089696808,16.3655335925,15.1314415827,15.2972151363,1580992,18.49596383542801,"rgba(239, 83, 80, 0.5)",,17.687891470785488,,40.625886470035475,-3.8081593279729233,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,0.8393830341512889,1.0811196400763292,False,False,False,False,-0.27272837684845846,-0.30601487257825444,False,False,False,False,8626583,10145792.55537645,False,False,False,False,1413445.9566871594,False,False,False,False
2022-10-14 00:00:00+00:00,15.3248440619,16.3286950251,15.2787958525,16.1537118296,1030045,18.403592189031677,"rgba(239, 83, 80, 0.5)",,17.594214873791195,,40.541125056408404,-3.8081593279729233,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,0.8349928125851331,1.0858086878972077,False,False,False,False,-0.2683009600460007,-0.28715791631212756,False,False,False,False,7596538,9956958.884607824,False,False,False,False,1385045.885821444,False,False,False,False
2022-10-21 00:00:00+00:00,15.0761837315,16.2273889646,14.3553450628,15.9787286342,1087286,18.296485991912782,"rgba(239, 83, 80, 0.5)",,17.482734131921873,,40.26961347440632,-3.8081593279729233,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,0.8271654746049463,1.0801640971983306,False,False,False,False,-0.30977550136178894,-0.29846670883695825,False,False,False,False,6509252,9701573.189451689,False,False,False,False,1362989.5979828185,False,False,False,False
2022-10-28 00:00:00+00:00,16.061615411,16.40237216,14.8459426849,14.9472487454,950446,18.22829410072989,"rgba(239, 83, 80, 0.5)",,17.418437967169147,,41.32067281909346,-3.8081593279729233,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,0.8673624518142511,1.0683569880589336,False,False,False,False,-0.28272863064594317,-0.29059766974145074,False,False,False,False,7459698,9535508.360603416,False,False,False,False,1332430.8129470542,False,False,False,False
2022-11-04 00:00:00+00:00,15.7024393783,15.7945357969,14.0354942009,15.3616826293,1737547,17.717120720199635,"rgba(239, 83, 80, 0.5)",,16.46402555648736,,41.72740698206982,-3.8081593279729233,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,1,0.8297825895247422,1.084978441535266,False,False,False,False,-0.34090367376619524,-0.315750671753823,False,False,False,False,5722151,9253037.445003163,False,False,False,False,1362439.4193954205,False,False,False,False
2022-11-11 00:00:00+00:00,16.5865649973,16.7431289089,15.453779048,15.9971479179,1450385,17.351569859504707,"rgba(239, 83, 80, 0.5)",,16.218741583365357,,43.12031950948512,-3.8081593279729233,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,1,0.8819935983103543,1.0503439670510104,False,False,False,False,-0.24485616442819816,-0.28030341809101056,False,False,False,False,7172536,9098926.22685478,False,False,False,False,1368953.9068476115,False,False,False,False
2022-11-18 00:00:00+00:00,15.8313743644,16.3379046669,15.6840200946,16.1537118296,956851,17.3090169770012,"rgba(239, 83, 80, 0.5)",,16.192750617818334,,43.34179156994867,-3.8081593279729233,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,1,0.843017795875814,1.0668451337708234,False,False,False,False,-0.25178774732217324,-0.2660455827065919,False,False,False,False,6215685,8885352.802643316,False,False,False,False,1338427.7655996403,False,False,False,False
2022-11-25 00:00:00+00:00,15.8774225737,16.6095891019,15.2327476432,15.5919236759,687434,17.28075004716043,"rgba(239, 83, 80, 0.5)",,16.177728327367312,,43.56059013856118,-3.8081593279729233,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,1,0.8240885697102657,1.0792972321877772,False,False,False,False,-0.25892647262066104,-0.2624860276636265,False,False,False,False,6903119,8738520.669114182,False,False,False,False,1290206.0051848523,False,False,False,False
2022-12-02 00:00:00+00:00,14.8459426849,16.2596227111,14.5236052197,15.6379718852,2286432,17.10056080868599,"rgba(239, 83, 80, 0.5)",,15.98338059776758,,42.668516895413966,-3.8081593279729233,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,1,0.7841544939230856,1.1136699599089133,False,False,False,False,-0.3015834636650668,-0.2820347456643466,False,False,False,False,4616687,8433199.656587206,False,False,False,False,1364000.5233193077,False,False,False,False
2022-12-09 00:00:00+00:00,14.0815424102,15.1636753292,14.0585183056,15.0946030153,787590,17.017495382412637,"rgba(239, 83, 80, 0.5)",,15.884503218053577,,41.3154514206235,-4.1957691491023965,False,False,False,True,True,0.0,18.574965760092,,0.0,0.0,0.0,0.0,1,0.7655361912659918,1.1553274878534445,False,False,False,False,-0.34282825441539394,-0.3124315000398703,False,False,False,False,3829097,8092155.0153585235,False,False,False,False,1321303.4475178774,False,False,False,False
2022-12-16 00:00:00+00:00,13.6394796007,14.5788630709,13.5381735402,14.1828484707,1048850,16.309052683565262,"rgba(239, 83, 80, 0.5)",,15.135146915000144,,39.948274476657225,-5.676915125457377,False,False,False,True,False,0.0,18.559513545416,,1.0,14.578863,13.538174,59.0,1,0.7996832830121251,1.1246639453205087,False,False,False,False,-0.34282825441539394,-0.32762987722763215,False,False,False,False,2780247,7698680.347554188,False,False,False,False,1301121.7106647014,False,False,False,False
2022-12-23 00:00:00+00:00,14.7998944756,14.8091041175,14.0078652753,14.2381063219,865775,16.287872928443456,"rgba(239, 83, 80, 0.5)",,15.155146185215827,,40.679776137766524,-5.676915125457377,False,False,False,True,False,0.0,18.560239340269998,,0.0,0.0,0.0,0.0,1,0.81232616837268,1.1072474958233751,False,False,False,False,-0.2987080850797236,-0.31316898115367786,False,False,False,False,3646022,7398483.432920544,False,False,False,False,1268873.80617102,False,False,False,False
2022-12-30 00:00:00+00:00,14.4683473685,14.8735716105,14.2749448894,14.8275234012,450867,16.268778765354874,"rgba(239, 83, 80, 0.5)",,15.148356077898347,,40.861898796099226,-5.676915125457377,False,False,False,True,False,0.0,18.518303967146,,0.0,0.0,0.0,0.0,1,0.8291379991561464,1.0884265932998358,False,False,False,False,-0.26455133023974414,-0.288860155696711,False,False,False,False,3195155,7087125.771222726,False,False,False,False,1208280.7094176111,False,False,False,False
2023-01-06 00:00:00+00:00,14.6249112802,14.6433305639,13.9710267078,14.5236052197,832171,16.222211987721096,"rgba(239, 83, 80, 0.5)",,15.113973998213314,,41.226404772980345,-5.676915125457377,False,False,False,True,False,0.0,18.455421135966002,,0.0,0.0,0.0,0.0,1,0.8416866746217062,1.0655043053312294,False,False,False,False,-0.3046363266934127,-0.2967482411950618,False,False,False,False,4027326,6860473.936317339,False,False,False,False,1180420.7309422325,False,False,False,False
2023-01-13 00:00:00+00:00,15.9787286342,15.9879382761,14.9380391036,15.0669740897,819892,16.2491711376259,"rgba(239, 83, 80, 0.5)",,15.19885738803696,,43.3826401579628,-5.676915125457377,False,False,False,True,True,0.0,18.396766215968,,0.0,0.0,0.0,0.0,1,0.8919318535227971,1.0313275239592348,False,False,False,False,-0.13625681865295378,-0.2165025299240078,False,False,False,False,4847218,6711343.866960499,False,False,False,False,1153714.8990205857,False,False,False,False
2023-01-20 00:00:00+00:00,16.199760039,16.199760039,15.4814079736,15.4814079736,1172172,16.29119114197254,"rgba(239, 83, 80, 0.5)",,15.316098167845157,,45.21064208851204,-8.675968332083471,False,False,False,True,True,0.0,18.322144088960002,,0.0,0.0,0.0,0.0,1,0.8832759862150743,1.007139463186105,False,False,False,False,-0.08329854831222909,-0.14990053911811846,False,False,False,False,6019390,6660088.0249634255,False,False,False,False,1155082.0916857275,False,False,False,False
2023-01-27 00:00:00+00:00,16.9089024625,17.2220302859,16.0984539785,16.264227532,1015110,16.169736147099854,#000000,,15.66282908456161,,47.42490914619489,-6.515102257757249,False,False,False,False,True,0.9237624858279254,18.276995686752,,-1.0,17.22203,16.098454,0.0,1,0.8890864525011362,0.9978262717574484,False,False,False,False,0.030461282942081638,-0.05971962808801841,False,False,False,True,7034500,6687822.245336505,False,False,False,False,1144713.7885978958,False,False,False,False
2023-02-03 00:00:00+00:00,16.0155672017,17.0378374486,15.9971479179,16.8260156857,745571,16.17563788321464,#000000,,15.678823500540545,,47.815123762793334,-6.125549952699707,False,False,False,False,True,0.0,18.215035122524,,0.0,0.0,0.0,0.0,1,0.9072251246168362,0.9911252897294425,False,False,False,False,0.010675265388177103,-0.024522181349920652,False,False,False,False,6288929,6658274.597533801,False,False,False,False,1115147.6561091628,False,False,False,False
2023-02-10 00:00:00+00:00,15.4261501224,16.0247768435,14.7216125198,15.923470783,1095518,16.102996004187276,#000000,,15.56688983343393,,47.35884306213331,-6.125549952699707,False,False,False,False,True,0.0,18.126522611976,,0.0,0.0,0.0,0.0,1,0.8543441440809845,1.06040574426641,False,False,False,False,-0.12284948250401326,-0.07368583192696695,False,False,False,False,5193411,6549766.182901667,False,False,False,False,1113693.607508484,False,False,False,False
2023-02-17 00:00:00+00:00,15.0577644478,15.4998272573,14.9394205499,15.2972151363,755346,16.060193602011356,#000000,,15.507597668258123,,46.58258853961793,-6.125549952699707,False,False,False,False,True,0.0,18.00111517847,,0.0,0.0,0.0,0.0,1,0.8856014916998631,1.0781728295533932,False,False,False,False,-0.13223063005865843,-0.10295823099281269,False,False,False,False,4438065,6393343.8730571,False,False,False,False,1087149.3402856335,False,False,False,False
2023-02-24 00:00:00+00:00,13.4921253309,14.22889668,13.2618842843,14.1460099033,1419074,15.86629563046246,"rgba(239, 83, 80, 0.5)",,15.219209333400443,,44.313644645639876,-6.125549952699707,False,False,False,True,False,0.0,17.860388867754,,0.0,0.0,0.0,0.0,1,0.8544460437322028,1.072800902913606,False,False,False,False,-0.34282825441539394,-0.22289324270410332,False,False,False,False,3018991,6143391.808386204,False,False,False,False,1111736.3521163273,False,False,False,False
2023-03-03 00:00:00+00:00,14.026284559,14.026284559,13.1882071494,13.3171421355,1624521,15.71279012664118,"rgba(239, 83, 80, 1.0)",,15.01458244091728,,43.514030904207175,-2.5944390547020575,False,True,False,True,False,0.0,17.723315453631997,,0.0,0.0,0.0,0.0,1,0.8605599548540721,1.093829593657467,False,False,False,False,-0.34282825441539394,-0.28286074855974863,False,False,False,False,4643512,6032289.600357596,False,False,False,False,1149720.4001077104,False,False,False,False
2023-03-10 00:00:00+00:00,12.9434649399,13.759204945,12.8771853096,13.6947374519,2329366,15.487625174953708,"rgba(239, 83, 80, 1.0)",,14.727046814356717,,41.847711065733776,-4.226795443698343,False,True,False,True,False,0.0,17.534531166064,,0.0,0.0,0.0,0.0,1,0.852882417913339,1.0357853196893256,False,False,False,False,-0.34282825441539394,-0.31284450148757126,False,False,False,False,2314146,5756871.555886663,False,False,False,False,1237101.5556552873,False,False,False,False
