date,Close,High,Low,Open,Volume,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,61.7498952873,64.7114287268,57.0287494471,64.7114287268,7593794,62.997875560520264,#000000,,62.997875560520264,,48.52575076636035,-7.9156565184005885,False,False,False,False,True,,,,60.870089086949996,66.9157519119,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5697776,-70398.53400454094,False,False,False,False,4748270.205035115,False,False,False,False
2022-03-18 00:00:00+00:00,66.389356577,66.5435711102,59.6617475626,61.9074967035,5326102,63.426235486561445,#000000,,63.426235486561445,,51.000913829467095,-7.126212422080492,False,False,False,False,True,,,,60.870089086949996,66.9157519119,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-371674,-92715.23518938976,False,False,False,False,4791072.560217698,False,False,False,False
2022-03-25 00:00:00+00:00,66.5146558853,67.2182596933,64.8568496525,66.0327354688,4421131,63.87476743862738,#000000,,63.87476743862738,,52.83210190376268,-5.742103149368418,False,False,False,False,True,,,,60.870089086949996,66.9157519119,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4049457,214112.33778760204,False,False,False,False,4763669.481683053,False,False,False,False
2022-04-01 00:00:00+00:00,63.1224341207,67.9122250931,61.9729972944,66.6014015602,7154249,63.978016784398385,#000000,,63.978016784398385,,52.001723383495616,-5.742103149368418,False,False,False,False,True,,,,60.870089086949996,66.9157519119,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3104792,-31732.427974442544,False,False,False,False,4940749.446002827,False,False,False,False
2022-04-08 00:00:00+00:00,59.8576471685,64.8514189268,57.8968431706,63.0451610568,6193943,63.57276432029326,#000000,,63.57276432029326,,49.718249626579066,-5.742103149368418,False,False,False,False,True,,,,60.870089086949996,66.9157519119,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9298735,-718177.0629392987,False,False,False,False,5033578.5981507655,False,False,False,False
2022-04-15 00:00:00+00:00,60.1763985573,61.3644719157,58.7082103421,59.1815078589,3370916,63.346033109991765,#000000,,63.346033109991765,,48.28307002134404,-5.742103149368418,False,False,False,False,True,,,,60.036341128900006,66.9157519119,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5927819,-1104076.465684536,False,False,False,False,4910418.405695153,False,False,False,False
2022-04-22 00:00:00+00:00,60.6593552071,65.7304000293,59.5968505777,59.8383289025,4640449,63.24149146813706,#000000,,63.24149146813706,,47.56590285582197,-5.742103149368418,False,False,False,False,False,,,,60.036341128900006,66.9157519119,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1287370,-1117653.7645227185,False,False,False,False,4890420.671939957,False,False,False,False
2022-04-29 00:00:00+00:00,58.5150276822,62.716750535,57.5491143828,59.5920210112,5932289,62.90166761309954,"rgba(239, 83, 80, 0.5)",,62.90166761309954,,45.94400276570441,-5.742103149368418,False,False,False,True,False,,,,60.036341128900006,66.9157519119,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7219659,-1569654.1523358505,False,False,False,False,4967596.1036481075,False,False,False,False
2022-05-06 00:00:00+00:00,56.3610410244,59.8673063015,54.5741014204,58.8048016721,6233779,62.36997506977141,"rgba(239, 83, 80, 0.5)",,62.36997506977141,,43.784031360174744,2.6510404480765857,False,False,False,True,False,,,,57.220703860949996,57.220703860949996,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13453438,-2449934.43734801,False,False,False,False,5061387.4293038035,False,False,False,False
2022-05-13 00:00:00+00:00,54.5741014204,56.240301862,50.8070395524,55.25024073,5282286,61.77517329847609,"rgba(239, 83, 80, 0.5)",,61.77517329847609,,41.48198622486192,0.26899441408711766,False,False,False,True,False,,,,57.220703860949996,37.04480811000499,-1,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-18735724,-3656289.2197666764,False,False,False,False,5077750.28639241,False,False,False,False
2022-05-20 00:00:00+00:00,53.1348906042,55.211604198,51.4928379951,54.0235308397,5076339,61.24280889195836,"rgba(239, 83, 80, 0.5)",,61.24280889195836,,39.26225003803623,-2.0278976410274936,False,False,False,True,False,,,,57.220703860949996,36.66169682807999,-1,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-23812063,-5149309.499783959,False,False,False,False,5077645.746659639,False,False,False,False
2022-05-27 00:00:00+00:00,57.3076360579,58.6502555442,50.0246497799,53.7047794509,5931541,60.84384477485196,"rgba(239, 83, 80, 0.5)",,60.84384477485196,,40.49899568930706,-2.0278976410274936,False,False,False,True,False,,,,57.220703860949996,37.100201646624996,1,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-17880522,-6092362.27757774,False,False,False,False,5140897.246907074,False,False,False,False
2022-06-03 00:00:00+00:00,57.3655908559,58.2155945594,54.5644422874,57.046839467,4840811,60.631120089788205,"rgba(239, 83, 80, 0.5)",,60.631120089788205,,41.4180459910827,-2.0278976410274936,False,False,False,True,False,,,,73.47109731933,39.308939527469995,1,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-13039711,-6606980.701460871,False,False,False,False,5118668.636025068,False,False,False,False
2022-06-10 00:00:00+00:00,53.6468246529,59.0655982629,53.4198350275,57.8678657716,4778742,59.126080558921274,"rgba(239, 83, 80, 0.5)",,59.126080558921274,,40.42539286075597,-2.0278976410274936,False,False,False,True,False,,,,73.466930450555,39.308939527469995,1,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-17818453,-7437460.130982288,False,False,False,False,5093488.885208397,False,False,False,False
2022-06-17 00:00:00+00:00,49.8990810509,52.2172729697,48.0541866489,51.4445423301,7661221,57.74259422420388,"rgba(239, 83, 80, 0.5)",,57.74259422420388,,38.36363566204024,-3.6318928067768113,False,False,False,True,False,,,,67.143071874805,39.308939527469995,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-25479674,-8773920.417576192,False,False,False,False,5283691.264081849,False,False,False,False
2022-06-24 00:00:00+00:00,51.560451926,51.560451926,46.035427853,51.0002222123,6824739,55.6077439196647,"rgba(239, 83, 80, 0.5)",,54.631422716621756,,37.95862716651801,-4.277980823075708,False,False,False,True,False,,,,65.73836400788,39.308939527469995,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-18654935,-9505847.42368166,False,False,False,False,5397842.948223934,False,False,False,False
2022-07-01 00:00:00+00:00,49.5142339223,52.7195478854,47.0632260603,51.63772499,5009230,55.313526573046445,"rgba(239, 83, 80, 0.5)",,54.35319448601173,,36.94355701960073,-5.543418829590685,False,False,False,True,False,,,,66.338915485735,39.308939527469995,1,0.0,0.0,0.0,0.0,0,0.9070842273340247,1.0615212650908812,False,False,False,False,-0.2987493148895124,-0.3207887846524532,False,False,False,False,-23664165,-10554611.688594129,False,False,False,False,5369056.803911049,False,False,False,False
2022-07-08 00:00:00+00:00,48.0707549838,50.7930206328,47.5766783002,48.2257594336,3407652,55.05374209073261,"rgba(239, 83, 80, 0.5)",,54.09151409271979,,35.7328966954546,-6.996950062120945,False,False,False,True,False,,,,65.568916793465,39.308939527469995,1,0.0,0.0,0.0,0.0,0,0.921843727241234,1.0818351353040845,False,False,False,False,-0.32709218989160016,-0.3239404872720267,False,False,False,False,-27071817,-11778108.378327897,False,False,False,False,5223767.559176898,False,False,False,False
2022-07-15 00:00:00+00:00,50.5120750676,50.8220839672,46.5207104861,47.8188727529,4710121,54.797910639777605,"rgba(239, 83, 80, 0.5)",,53.85013237026489,,36.44783622398358,-6.996950062120945,False,False,False,True,False,,,,64.685287682235,39.308939527469995,1,0.0,0.0,0.0,0.0,0,0.9288642394144068,1.065273969361039,False,False,False,False,-0.34282825441539394,-0.3333843708437103,False,False,False,False,-22361696,-12562077.831785088,False,False,False,False,5185719.665904535,False,False,False,False
2022-07-22 00:00:00+00:00,52.9340195952,54.2514605405,50.8705228577,51.1224050886,3938073,54.8555902367134,"rgba(239, 83, 80, 0.5)",,53.96140423958076,,38.37586992032455,-6.996950062120945,False,False,False,True,False,,,,68.20550309162,39.308939527469995,1,0.0,0.0,0.0,0.0,0,0.9806215846164963,1.0155750673056514,False,False,False,False,-0.19160243272732522,-0.2624934017855178,False,False,False,False,-18423623,-12996266.362763971,False,False,False,False,5093301.3943560505,False,False,False,False
2022-07-29 00:00:00+00:00,53.7768562908,54.6293807645,51.7036717752,53.1859018261,6183556,54.95055506118157,"rgba(239, 83, 80, 0.5)",,54.13074311014514,,40.2249333633945,-6.996950062120945,False,False,False,True,True,,,,68.09749211881,39.308939527469995,1,0.0,0.0,0.0,0.0,0,0.9958983881352086,1.0203817028615632,False,False,False,False,-0.16897622739595525,-0.2157348145907365,False,False,False,False,-12240067,-12940251.595151825,False,False,False,False,5174060.994774122,False,False,False,False
2022-08-05 00:00:00+00:00,52.5271329146,54.7650096581,51.945866228,53.1665262699,6294215,54.96423364505422,"rgba(239, 83, 80, 0.5)",,54.198225435991176,,40.97993743313579,-6.996950062120945,False,False,False,True,True,,,,67.67700177438499,39.308939527469995,1,0.0,0.0,0.0,0.0,0,0.9753935342080071,1.0341796040816327,False,False,False,False,-0.16195339385937696,-0.18884410422505674,False,False,False,False,-18534282,-13354624.21773317,False,False,False,False,5257035.3655315945,False,False,False,False
2022-08-12 00:00:00+00:00,55.9275430313,55.9856697,52.2558751275,53.1568384918,4705233,55.0552014168283,"rgba(239, 83, 80, 0.5)",,54.33541891038652,,43.38074984738798,-12.966709253840875,False,False,False,True,True,,,,68.64759392484001,39.59395090266,1,0.0,0.0,0.0,0.0,1,0.9348250560284641,1.092999290763043,False,False,False,False,-0.13365595331707375,-0.16125002877106526,False,False,False,False,-13829049,-13389766.79419738,False,False,False,False,5216161.116232958,False,False,False,False
2022-08-19 00:00:00+00:00,54.1062407466,56.7703797269,53.8543585157,55.5690952413,3060524,55.07525014663103,"rgba(239, 83, 80, 0.5)",,53.673867160991264,,44.22896531742124,-11.980023237252873,False,False,False,True,True,,,,69.385709644265,41.239028598335,1,0.0,0.0,0.0,0.0,1,0.9171261743167066,1.0783073723790477,False,False,False,False,-0.07910683313410251,-0.12017843095258388,False,False,False,False,-16889573,-13649011.698330907,False,False,False,False,5056484.292808294,False,False,False,False
2022-08-26 00:00:00+00:00,54.2806207526,55.7822263597,52.7015129206,53.089024045,3208267,55.0378458123551,"rgba(239, 83, 80, 0.5)",,53.652996659634155,,44.93081603185527,-11.1135230253917,False,False,False,True,True,,,,67.73413081555,41.239028598335,1,0.0,0.0,0.0,0.0,1,0.9376066676888156,1.0812313872671395,False,False,False,False,-0.11998426839155511,-0.12008134967206949,False,False,False,False,-13681306,-13651403.868824914,False,False,False,False,4919579.308155828,False,False,False,False
2022-09-02 00:00:00+00:00,51.5777306598,55.1137696701,50.8608350796,53.3699696102,5224964,54.821977046028394,"rgba(239, 83, 80, 0.5)",,53.41040105532363,,44.175730127768915,-11.1135230253917,False,False,False,True,True,,,,66.719064502785,41.239028598335,1,0.0,0.0,0.0,0.0,1,0.905890831594468,1.0992171928053944,False,False,False,False,-0.1675239801179421,-0.1438026648950058,False,False,False,False,-18906270,-14040653.21187492,False,False,False,False,4942200.396440581,False,False,False,False
2022-09-09 00:00:00+00:00,55.0072041109,55.1283013372,50.8220839672,52.1396217902,3977762,54.8164177585052,"rgba(239, 83, 80, 0.5)",,53.44765168133614,,45.508138515819724,-10.20100841187881,False,False,False,True,True,,,,66.432854967895,41.239028598335,1,0.0,0.0,0.0,0.0,1,0.9526685807334633,1.064414542648584,False,False,False,False,-0.16799728405943234,-0.15589997447721907,False,False,False,False,-14928508,-14106420.233217519,False,False,False,False,4870760.515222761,False,False,False,False
2022-09-16 00:00:00+00:00,50.2311295024,56.3150541558,50.0373739402,55.4140907915,6740991,54.65109720041696,"rgba(239, 83, 80, 0.5)",,53.29951006905346,,44.43868762536098,-10.20100841187881,False,False,False,True,True,,,,66.800382973205,41.239028598335,1,0.0,0.0,0.0,0.0,1,0.9239590665633167,1.0701151640695994,False,False,False,False,-0.16014992138049952,-0.1580249479288593,False,False,False,False,-21669499,-14666648.29001622,False,False,False,False,5009296.106687742,False,False,False,False
2022-09-23 00:00:00+00:00,45.5519326751,51.5292917692,44.7391280916,49.5529850347,7193976,54.062788529017986,"rgba(239, 83, 80, 0.5)",,52.6097892103671,,42.09993114093563,-10.20100841187881,False,False,False,True,False,,,,61.982922675080005,41.239028598335,1,0.0,0.0,0.0,0.0,1,0.8423599176425922,1.111490282428886,False,False,False,False,-0.34282825441539394,-0.2504266011721266,False,False,False,False,-28863475,-15718265.083348352,False,False,False,False,5171124.246933094,True,False,False,False
2022-09-30 00:00:00+00:00,46.3065798992,47.4435935084,44.6606570889,45.6681860124,5773670,52.54834944401379,"rgba(239, 83, 80, 0.5)",,49.8750765813389,,40.83548997272413,-10.20100841187881,False,False,False,True,False,,,,59.485178285455,41.239028598335,1,1.0,47.443592,44.660656,0.0,1,0.8613836407637109,1.1537904731487965,False,False,False,False,-0.34282825441539394,-0.2966274277937603,False,False,False,False,-23089805,-16264305.077174399,False,False,False,False,5215757.265678791,False,False,False,False
2022-10-07 00:00:00+00:00,49.7370568571,51.9624937504,46.2094964294,46.9479721916,4585009,52.62254011045565,"rgba(239, 83, 80, 0.5)",,50.12953436345329,,41.67669158817224,-10.20100841187881,False,False,False,True,False,,,,62.82418274441999,41.239028598335,1,0.0,0.0,0.0,0.0,1,0.9068284351774587,1.0922233034673947,False,False,False,False,-0.2126062591190882,-0.2546168434564242,False,False,False,False,-18504796,-16430267.367754072,False,False,False,False,5169035.171924807,False,False,False,False
2022-10-14 00:00:00+00:00,49.1734090849,51.3794098482,47.4824657686,49.6787484668,4125633,52.59416831954534,"rgba(239, 83, 80, 0.5)",,50.18621114804473,,42.06550060731293,-10.20100841187881,False,False,False,True,False,,,,62.459826210215,41.239028598335,1,0.0,0.0,0.0,0.0,1,0.9115848331223421,1.0673511756713818,False,False,False,False,-0.19831421786470851,-0.22646553066056635,False,False,False,False,-22630429,-16889538.59977229,False,False,False,False,5091746.122152599,False,False,False,False
2022-10-21 00:00:00+00:00,51.9430576203,53.1578157499,49.9119820277,50.4173214096,3599189,52.68347436169625,"rgba(239, 83, 80, 0.5)",,50.399174257259034,,43.67675849004922,-10.20100841187881,False,False,False,True,False,,,,64.613775449565,41.239028598335,1,0.0,0.0,0.0,0.0,1,0.9167213388612968,1.084076414274147,False,False,False,False,-0.07313986282378103,-0.1498026967421737,False,False,False,False,-19031240,-17048183.147937305,False,False,False,False,4981186.33532648,False,False,False,False
2022-10-28 00:00:00+00:00,56.0343630007,56.0537991308,51.6320795392,51.8361589049,5201522,52.9639547148196,#000000,,50.91145097670655,,46.54288118039432,-8.548681355610285,False,False,False,False,True,,,,66.73820934919499,41.239028598335,1,0.0,0.0,0.0,0.0,1,0.9480045556134931,1.0347173993512195,False,False,False,False,0.13113979319718136,-0.009331451772496169,False,False,False,False,-13829718,-16809778.32216417,False,False,False,False,4997507.4956726665,False,False,False,False
2022-11-04 00:00:00+00:00,54.5766532453,57.2296850002,52.4872692624,56.2384423665,4557958,53.15162314140836,#000000,,51.25459168561622,,47.94587414117891,-7.145944179493057,False,False,False,False,True,,,,67.626213805565,42.090740457035004,1,0.0,0.0,0.0,0.0,1,0.9802468387163891,1.0007394651419086,False,False,False,False,0.2365369701020545,0.11360275916477916,False,False,False,False,-18387676,-16926659.63163349,False,False,False,False,4964948.273770988,False,False,False,False
2022-11-11 00:00:00+00:00,57.5989714716,58.9595005767,54.2532360408,55.1014287572,4865224,53.42750002131949,#000000,,51.714407711855,,50.131251660686644,-5.000715666958854,False,False,False,False,True,,,,69.25129105245,43.96144556505,1,0.0,0.0,0.0,0.0,1,1.0284024658439057,0.9560143327444061,False,False,False,False,0.3428282473977651,0.2282155032812721,False,False,False,False,-13522452,-16674496.103364345,False,False,False,False,4957561.290528692,False,False,False,False
2022-11-18 00:00:00+00:00,58.5707779753,59.2607605929,56.8506804638,57.2199669352,3710745,53.65483079393831,#000000,,52.078547397688126,,52.054454995037254,-3.1332396089251944,False,False,False,False,True,,,,70.21370701765,45.89773403905,1,0.0,0.0,0.0,0.0,0,1.0452389248267295,0.9440270832761813,False,False,False,False,0.34282824824509583,0.285521875763184,False,False,False,False,-9811707,-16166141.354966987,False,False,False,False,4865204.528267308,False,False,False,False
2022-11-25 00:00:00+00:00,58.5610599102,59.3093509181,57.2588391953,58.0362843983,2976350,53.8214090513488,#000000,,52.342355303717675,,53.423203532866964,-1.8009529745012998,False,False,False,False,True,,,,70.26720695453,46.30098315887,1,0.0,0.0,0.0,0.0,0,1.0651501134064625,0.9717078105157596,False,False,False,False,0.3428282483602971,0.31417506206174056,False,False,False,False,-12788057,-15915912.884228691,False,False,False,False,4725289.378025285,False,False,False,False
2022-12-02 00:00:00+00:00,58.1334650486,60.0770780559,57.433764366,58.1431831137,5102279,54.63978139871489,"rgba(38, 166, 154, 0.5)",,54.30434401053395,,54.17006830652507,-1.0412210675200697,False,False,True,False,True,,,,70.48982414010001,47.0210182818,1,0.0,0.0,0.0,0.0,0,1.025404036880136,0.9603281459347905,False,False,False,False,0.34282824858495736,0.32850165532334896,False,False,False,False,-17890336,-16062166.4483599,False,False,False,False,4753214.535208597,False,False,False,False
2022-12-09 00:00:00+00:00,56.9867333743,58.0654385934,55.8788739602,57.7933327724,3753942,54.65768819351193,"rgba(38, 166, 154, 0.5)",,54.29223727279826,,54.0754059904203,-1.0412210675200697,False,False,True,False,True,0.0,56.434651101848004,,68.483840048275,47.0210182818,1,0.0,0.0,0.0,0.0,0,1.0216611809539646,0.9857069699749562,False,False,False,False,0.2419644871491616,0.2852330712362553,False,False,False,False,-21644278,-16475656.192925833,False,False,False,False,4679194.347415368,False,False,False,False
2022-12-16 00:00:00+00:00,55.6553584643,59.0032318694,55.3922816648,56.1218255861,6820660,54.73848872380448,#000000,,54.382799344157256,,53.29200833356984,-1.0412210675200697,False,False,False,False,True,0.0,56.286798870949994,,68.81222672087,47.0210182818,1,0.0,0.0,0.0,0.0,0,1.0600526341826857,0.9235934813419019,False,False,False,False,0.2544226644757276,0.26982786785599144,False,False,False,False,-28464938,-17363751.141597994,False,False,False,False,4837821.432792007,False,False,False,False
2022-12-23 00:00:00+00:00,53.7163850164,55.6553584643,52.2645908268,55.6553584643,5293460,54.62477064173425,#000000,,54.17746530277654,,51.73959679202858,-1.0412210675200697,False,False,False,False,True,0.0,56.13959018116601,,65.66018823043001,47.0210182818,1,0.0,0.0,0.0,0.0,0,1.0503092679032542,0.9487076161103077,False,False,False,False,0.08102934708360236,0.1754286074697969,False,False,False,False,-33758398,-18578169.42740555,False,False,False,False,4871572.437770377,False,False,False,False
2022-12-30 00:00:00+00:00,53.1317699065,53.9502310604,51.4412578803,53.8040772829,3122036,54.11229288391926,#000000,,54.05728298328322,,50.33811049248222,-1.0412210675200697,False,False,False,False,False,0.0,56.035112173818,,64.21283484637,47.0210182818,1,0.0,0.0,0.0,0.0,0,1.03294951466173,0.9764250111541096,False,False,False,False,0.015170531483016931,0.09529956947640691,False,False,False,False,-36880434,-19933892.729079213,False,False,False,False,4741977.146083683,False,False,False,False
2023-01-06 00:00:00+00:00,54.7784357994,55.1438202431,52.6494624408,53.8625387939,2863593,54.17587859401839,#000000,,54.17831978538953,,50.258550099485916,-1.0412210675200697,False,False,False,False,False,0.0,56.045298114964,,65.35048220663501,47.0210182818,1,0.0,0.0,0.0,0.0,0,1.04037320142177,0.9440133431965388,False,False,False,False,0.07771808682109048,0.08650882814874869,False,False,False,False,-34016841,-20977074.082480755,False,False,False,False,4602837.579707114,False,False,False,False
2023-01-13 00:00:00+00:00,56.9220245358,57.2435628463,53.7358721867,54.9538203324,3850009,54.34800257376736,#000000,,54.477196960135416,,51.314840039841926,-1.0412210675200697,False,False,False,False,False,0.0,56.051432833486004,,67.00760496426,47.0210182818,1,0.0,0.0,0.0,0.0,0,1.063024203504813,0.9219801349555131,False,False,False,False,0.16172568582500124,0.12411725698687497,False,False,False,False,-30166832,-21657796.891185883,False,False,False,False,4547072.499728809,False,False,False,False
2023-01-20 00:00:00+00:00,58.5881775991,58.8512543985,56.522537544,57.4189473792,2464995,54.5137066231964,#000000,,54.75369479926886,,52.87187429409789,-1.0412210675200697,False,False,False,False,False,0.6458017514301524,56.00358306901799,,68.91615075861,47.0210182818,1,0.0,0.0,0.0,0.0,0,1.0512276079901663,0.9428415155605341,False,False,False,False,0.28170757710809735,0.20291241704748617,False,False,False,False,-27701837,-22105503.565912854,False,False,False,False,4392844.536785934,False,False,False,False
2023-01-27 00:00:00+00:00,59.6015104563,60.2056127365,58.3153572144,58.8512543985,2991196,54.74056422675302,"rgba(38, 166, 154, 0.5)",,55.12080890069028,,54.45632416924007,-0.1107794339794097,False,False,True,False,True,1.7149699698469334,55.85773093148,,70.127345485625,48.393624465274996,1,0.0,0.0,0.0,0.0,0,1.0620529257928426,0.9317713194016738,False,False,False,False,0.34282824880790275,0.27287033292769447,False,False,False,False,-24710641,-22298476.709178567,False,False,False,False,4289018.719246235,False,False,False,False
2023-02-03 00:00:00+00:00,64.7753541791,65.126123245,58.7440749617,59.0851004425,6587271,55.428143572812125,"rgba(38, 166, 154, 0.5)",,56.19662668742781,,57.64309917433244,3.001863673999331,False,False,True,False,True,6.822563402247855,55.837663322878,,72.81761482368,51.05258338302,1,0.0,0.0,0.0,0.0,0,1.061696998058876,0.8850034560420877,False,False,False,False,0.3428282497521764,0.30784929133993544,False,False,False,False,-18123370,-21989209.54553571,False,False,False,False,4459259.628931699,False,False,False,False
