date,Close,High,Low,Open,Volume,aVWAP_peak_881,aVWAP_peak_864,aVWAP_peak_835,aVWAP_peak_788,aVWAP_peak_767,aVWAP_peak_739,aVWAP_peak_668,aVWAP_peak_621,aVWAP_peak_546,aVWAP_peak_503,aVWAP_peak_476,aVWAP_peak_447,aVWAP_peak_423,aVWAP_peak_400,aVWAP_peak_387,aVWAP_peak_364,aVWAP_peak_341,aVWAP_peak_326,aVWAP_peak_293,aVWAP_peak_265,aVWAP_peak_239,aVWAP_peak_163,aVWAP_peak_144,aVWAP_peak_120,aVWAP_peak_108,aVWAP_peak_66,aVWAP_peak_41,aVWAP_peak_21,aVWAP_valley_871,aVWAP_valley_845,aVWAP_valley_826,aVWAP_valley_782,aVWAP_valley_763,aVWAP_valley_746,aVWAP_valley_723,aVWAP_valley_692,aVWAP_valley_651,aVWAP_valley_586,aVWAP_valley_573,aVWAP_valley_515,aVWAP_valley_487,aVWAP_valley_470,aVWAP_valley_457,aVWAP_valley_439,aVWAP_valley_393,aVWAP_valley_380,aVWAP_valley_355,aVWAP_valley_335,aVWAP_valley_301,aVWAP_valley_272,aVWAP_valley_258,aVWAP_valley_202,aVWAP_valley_183,aVWAP_valley_146,aVWAP_valley_114,aVWAP_valley_92,aVWAP_valley_36,aVWAP_valley_14,aVWAP_OB_bull_487,aVWAP_OB_bull_183,aVWAP_OB_bear_864,aVWAP_OB_bear_739,aVWAP_OB_bear_668,aVWAP_OB_bear_621,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,45.6439147507,45.8854169451,45.2035283961,45.3029704762,2289880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,5.345389629914872,-44.66853302661957,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16185950,-3508690.596528815,False,False,False,False,2833592.668900772,False,False,False,False
2022-01-19 00:00:00+00:00,46.0700950938,46.69042426,45.9206478535,46.2642439168,2052790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,8.43147260458543,-43.224451742329485,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14133160,-3925336.4554884695,False,False,False,False,2802972.9563948596,False,False,False,False
2022-01-20 00:00:00+00:00,45.2035283961,46.121236735,45.1703810361,45.4497659277,4022628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,9.580989530281315,-42.3067436031901,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-18155788,-4483393.378802647,False,False,False,False,2850802.5659480025,False,False,False,False
2022-01-21 00:00:00+00:00,45.1561750246,45.880681608,45.0448946017,45.4402952534,2700322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,10.303432509738457,-41.753045497866644,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20856110,-5125460.697280975,False,False,False,False,2844901.367283375,False,False,False,False
2022-01-24 00:00:00+00:00,45.1940577218,45.298235139,43.3330702234,43.9439287153,5764800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.6084543614,,,,,,,44.6084543614,#000000,,44.6084543614,,11.069279888076087,-41.11107828566095,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15091310,-5516278.316995447,False,False,False,False,2959407.1960173603,False,False,False,False
2022-01-25 00:00:00+00:00,45.0614682817,45.3976772191,44.5074338356,44.6021405786,5164944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.788218194676205,,,,,,,44.788218194676205,#000000,,44.788218194676205,,11.429207279672926,-40.80660723168501,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20256254,-6094316.579074057,False,False,False,False,3045898.8353892285,False,False,False,False
2022-01-26 00:00:00+00:00,44.0859888296,45.0093795731,43.8918400066,44.7631420415,3709286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.67187756710561,,,,,,,44.67187756710561,#000000,,44.67187756710561,,10.758188381569262,-40.80660723168501,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-23965540,-6795148.87009076,False,False,False,False,3071914.018315141,False,False,False,False
2022-01-27 00:00:00+00:00,45.1940577218,45.7859748651,44.9857028874,45.2058960647,2640624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.77121381895429,,,,,,,44.77121381895429,#000000,,44.77121381895429,,16.93573253336429,-35.806644079377506,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21324916,-7364943.659498966,False,False,False,False,3055000.684263567,False,False,False,False
2022-01-28 00:00:00+00:00,45.8191222251,45.8948876194,45.0235855845,45.4118832305,1981344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.85432973812888,,,,,,,44.85432973812888,#000000,,44.85432973812888,,23.878460886016555,-29.695631567532608,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19343572,-7834693.790499007,False,False,False,False,3012896.5005669566,False,False,False,False
2022-01-31 00:00:00+00:00,47.2918120775,47.3865188204,46.4394513912,46.5152167856,2890264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.13941631621028,,,,,,,45.13941631621028,#000000,,45.13941631621028,,33.422920688895545,-21.42484351396672,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16453308,-8172678.661459831,False,False,False,False,3008087.3828976643,False,False,False,False
2022-02-01 00:00:00+00:00,48.5845591184,48.669795187,47.665903712,47.9973773123,4038850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.62786006331858,,,,,,,45.62786006331858,#000000,,45.62786006331858,,42.733444734851915,-13.640030625450201,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12414458,-8339022.949245719,False,False,False,False,3048509.446313442,False,False,False,False
2022-02-02 00:00:00+00:00,50.4739586396,50.7486081941,49.9625422279,50.3461045367,4395618,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.39503635386667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.312973216148556,,,,,,,48.35400478500762,#000000,,48.35400478500762,,51.908344929585674,-6.112186101824648,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8018840,-8326466.755157652,False,False,False,False,3101337.232732523,False,False,False,False
2022-02-03 00:00:00+00:00,49.545832559,49.8631001478,49.2001529474,49.285389016,3937892,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.989280877170245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.68064484836926,,,,,,,48.33496286276976,#000000,,48.33496286276976,,55.43217676202624,-3.8030030539289825,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11956732,-8468830.098092645,False,False,False,False,3134143.3020371306,False,False,False,False
2022-02-04 00:00:00+00:00,47.1971053346,48.3714689468,46.9650738144,48.1299667524,5665024,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.986440378170606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.797722833245864,,,,,,,47.892081605708235,#000000,,47.892081605708235,,52.87506269227414,-3.8030030539289825,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17621756,-8827768.36875568,False,False,False,False,3233393.525486655,False,False,False,False
2022-02-07 00:00:00+00:00,48.1867907981,48.6650598499,47.5901383177,47.7179924206,2094848,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.877214771040684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.86458630370142,,,,,,,47.87090053737106,#000000,,47.87090053737106,,52.884528353233605,-3.8030030539289825,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15526908,-9090479.726843692,False,False,False,False,3188744.6813499234,False,False,False,False
2022-02-08 00:00:00+00:00,48.087348718,48.1631141124,47.6516977006,47.9547592779,1945834,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.77907446853342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.913103133662815,,,,,,,47.84608880109812,#000000,,47.84608880109812,,52.70102958799407,-3.8030030539289825,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17472742,-9419195.89441845,False,False,False,False,3140003.0860028677,False,False,False,False
2022-02-09 00:00:00+00:00,50.1566910509,50.2229857709,49.3611544103,49.3895664332,2559642,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.92005344164344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.077249180212036,,,,,,,47.99865131092774,#000000,,47.99865131092774,,55.71953274059828,-3.8030030539289825,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14913100,-9634643.114245176,False,False,False,False,3117243.8277282454,False,False,False,False
2022-02-10 00:00:00+00:00,49.2759183417,50.3745165596,49.1385935645,49.5316265476,1889868,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.976886259053806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.175048442850404,,,,,,,48.075967350952105,#000000,,48.075967350952105,,55.98804628895886,-3.8030030539289825,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16802968,-9915753.894078698,False,False,False,False,3069111.4423271376,False,False,False,False
2022-02-11 00:00:00+00:00,46.8372197115,48.2625561924,46.496275437,48.1773201238,3747382,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7229002653524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.17673787684206,,,,,,,47.94981907109723,#000000,,47.94981907109723,,52.30280669934047,-3.8030030539289825,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20550350,-10332796.878624633,False,False,False,False,3095710.2877260735,False,False,False,False
2022-02-14 00:00:00+00:00,46.4725987512,46.7188362828,46.0653597567,46.2074198711,3157750,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.475387432473994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.13368656581684,,,,,,,47.80453699914541,#000000,,47.80453699914541,,49.35726972850097,-3.8030030539289825,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-23708100,-10857318.569658961,False,False,False,False,3098143.217619169,False,False,False,False
2022-02-15 00:00:00+00:00,47.9973773123,48.3856749582,47.6706390492,47.6706390492,1890088,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.447747154130795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.1627646541005,,,,,,,47.80525590411565,#000000,,47.80525590411565,,49.85295145590616,-3.8030030539289825,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21818012,-11287149.684574297,False,False,False,False,3050768.5032027313,False,False,False,False
2022-02-16 00:00:00+00:00,48.8544733357,48.9397094043,48.0920840552,48.0968193923,2010630,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.45867809400223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.212316319771794,,,,,,,47.83549720688701,#000000,,47.83549720688701,,51.406899628433855,-3.8030030539289825,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19807382,-11621276.44204197,False,False,False,False,3009978.757979095,False,False,False,False
2022-02-17 00:00:00+00:00,48.5135290612,49.0154747987,48.4631450739,48.9539154158,1578250,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.46797265618457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.24983823068788,,,,,,,47.85890544343623,#000000,,47.85890544343623,,51.86792055638739,-3.8030030539289825,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21385632,-12004192.34627562,False,False,False,False,2953832.532175993,False,False,False,False
2022-02-18 00:00:00+00:00,47.7369337692,48.3525275982,47.4528135405,48.2436148439,1177012,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.44771203603877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.261139119624765,,,,,,,47.85442557783177,#000000,,47.85442557783177,,50.88275526636395,-3.8030030539289825,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22562644,-12418249.273872655,False,False,False,False,2884153.295620072,False,False,False,False
2022-02-22 00:00:00+00:00,46.9934858373,47.8979352322,46.5104814484,47.2634000546,1584402,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.39240337400826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.2579821591119,,,,,,,47.82519276656008,#000000,,47.82519276656008,,49.05541537697491,-3.8030030539289825,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24147046,-12878202.086661963,False,False,False,False,2833182.656576148,False,False,False,False
2022-02-23 00:00:00+00:00,46.2547732425,47.0408392088,46.174272511,46.950867803,1413162,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.323552228782546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.24134545230999,,,,,,,47.782448840546266,#000000,,47.782448840546266,,46.73603677874103,-3.8030030539289825,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-25560208,-13375535.651890906,False,False,False,False,2777495.5720045343,False,False,False,False
2022-02-24 00:00:00+00:00,46.8561610601,46.9129851058,44.8673194587,45.2603524419,2918502,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.17671596791315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.212155208199995,47.197274598963524,,,,,,,47.19538192502555,#000000,,47.19538192502555,,46.370487018439505,-3.8030030539289825,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22641706,-13738914.881228518,False,False,False,False,2783025.235847494,False,False,False,False
2022-02-25 00:00:00+00:00,48.6555891756,48.88051769,47.665903712,47.7321984321,2675236,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.19013700519077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.25882455035152,47.242725824563195,,,,,,,47.563895793368495,#000000,,47.563895793368495,,49.16369520081534,-3.8030030539289825,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19966470,-13983132.729023477,False,False,False,False,2778798.20699073,False,False,False,False
2022-02-28 00:00:00+00:00,48.7502959185,48.8781500214,48.1394374266,48.4472343411,2163056,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.20858406745493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.629838774933326,47.2826289818965,,,,,,,47.70701727476159,#000000,,47.70701727476159,,51.17078132319506,-3.8030030539289825,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17803414,-14132947.680826478,False,False,False,False,2754651.4537754073,False,False,False,False
2022-03-01 00:00:00+00:00,49.058092833,49.739981382,48.8734146843,49.2238296331,2104544,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.25227010319629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.97001815998326,47.337028510977,,,,,,,47.853105591385514,#000000,,47.853105591385514,,53.00500016291472,-3.3243503396695147,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-15698870,-14194356.39922544,False,False,False,False,2729157.043823431,False,False,False,False
2022-03-02 00:00:00+00:00,49.5647739076,49.7163046963,48.3004388896,48.6224418155,2701364,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.301553490916646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.233176993492584,47.40150033010721,,,,,,,47.97874360483882,#000000,,47.97874360483882,,55.047130015710074,-1.1783518927698964,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-12997506,-14147421.089451894,False,False,False,False,2728067.1205362375,False,False,False,False
2022-03-03 00:00:00+00:00,49.3753604218,50.8243735884,49.0675635073,50.3176925138,1861776,,,,,,,,,,,,,,,,,,,,,,,,,,,49.75576583916667,48.35218604112575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.42969844617488,47.45652173884119,,,,,,,48.498543016327126,#000000,,48.498543016327126,,55.959215403935346,-0.09721259908876334,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-14859282,-14175337.203591036,False,False,False,False,2694094.9197308947,False,False,False,False
2022-03-04 00:00:00+00:00,49.2995950274,49.3232717132,48.1915261352,48.1915261352,2401502,,,,,,,,,,,,,,,,,,,,,,,,,,,49.29519258990856,48.37737062528434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.502264899686296,47.49987947723421,,,,,,,48.418676898028345,#000000,,48.418676898028345,,56.375990886564644,0.5704642499719981,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17260784,-14296335.117175702,False,False,False,False,2682620.687584585,False,False,False,False
2022-03-07 00:00:00+00:00,47.7558751178,48.8592086728,47.6564330377,48.6461185013,5455580,,,,,,,,,,,,,,,,,,,,,,,,,,,48.61895406507971,48.351852256928844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.401446745628945,47.53669668709526,,,,,,,48.22723743868319,#000000,,48.22723743868319,,53.182061208873805,0.5704642499719981,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-22716364,-14626532.328266852,False,False,False,False,2791364.1900322484,False,False,False,False
2022-03-08 00:00:00+00:00,48.4472343411,50.0383076222,47.5806676434,48.314644901,7352850,,,,,,,,,,,,,,,,,,,,,,,,,,,48.649009642302566,48.38791798519154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.47272870237934,47.625983125513365,,,,,,,48.2839098638467,#000000,,48.2839098638467,,52.512491464019156,0.5704642499719981,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-15363514,-14655433.570295604,False,False,False,False,2970245.9865015717,False,False,False,False
2022-03-09 00:00:00+00:00,49.7494520563,50.0146309365,48.4680698246,48.6887365356,5377134,,,,,,,,,,,,,,,,,,,,,,,,,,,48.83146029114195,48.46217951485416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.61678667435013,47.72171226897247,,,,,,,48.408034687329675,#000000,,48.408034687329675,,54.437245766566306,0.5704642499719981,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-9986380,-14472333.430284012,False,False,False,False,3064633.7517368044,False,False,False,False
2022-03-10 00:00:00+00:00,49.4653318275,49.7163046963,48.8260613128,48.9917981129,4426048,,,,,,,,,,,,,,,,,,,,,,,,,,,48.91453676783603,48.511451680359684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.69749208113549,47.78996602537916,,,,,,,48.4783616386776,#000000,,48.4783616386776,,55.064036231292434,0.5704642499719981,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14412428,-14469984.197723854,False,False,False,False,3118022.5457863417,False,False,False,False
