date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_215,aVWAP_BoS_CHoCH_bull_259,aVWAP_BoS_CHoCH_bull_496,aVWAP_BoS_CHoCH_bull_596,aVWAP_BoS_CHoCH_bear_131,aVWAP_BoS_CHoCH_bear_177,aVWAP_BoS_CHoCH_bear_367,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-20 00:00:00+00:00,0.72,0.7687,0.716001,0.743,280403,,,,,,,,0.7349003333333333,#000000,,0.7349003333333333,,0,,,0.0,0.0,0.0,0.0,51.583708279689056,-6.439440723272533,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-507033,-100820.71271960295,False,False,False,False,180349.08078184072,False,False,False,False
2022-01-21 00:00:00+00:00,0.6999,0.7363,0.693,0.715,205774,,,,,,,,0.7242484220787903,#000000,,0.7242484220787903,,0,,,0.0,0.0,0.0,0.0,49.5423582794074,-6.439440723272533,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-712807,-124820.17496589303,False,False,False,False,181346.1364374548,False,False,False,False
2022-01-24 00:00:00+00:00,0.72,0.72,0.6341,0.694,503620,,,,,,,,0.6994422383247945,#000000,,0.6994422383247945,,0,,,0.0,0.0,0.0,0.0,50.08240968676799,-6.439440723272533,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-209187,-128128.67790840704,False,False,False,False,193984.32716539776,False,False,False,False
2022-01-25 00:00:00+00:00,0.7199,0.7245,0.6995,0.7,130731,,,,,,,,0.7022547888961522,#000000,,0.7022547888961522,,0,,,0.0,0.0,0.0,0.0,50.43269062186952,-6.439440723272533,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-339918,-136434.14151984206,False,False,False,False,191503.8045314606,False,False,False,False
2022-01-26 00:00:00+00:00,0.6999,0.72,0.6907,0.72,225538,,,,,,,,0.7028181896382152,#000000,,0.7028181896382152,,0,,,0.0,0.0,0.0,0.0,48.761369173793156,-6.439440723272533,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-565456,-153258.52812690707,False,False,False,False,192838.4788635602,False,False,False,False
2022-01-27 00:00:00+00:00,0.6801,0.699899,0.6801,0.6907,237617,,,,,,,,0.7000210516432295,#000000,,0.7000210516432295,,0,,,0.0,0.0,0.0,0.0,46.00452341713759,-6.439440723272533,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-803073,-178741.44859251857,False,False,False,False,194594.49930028332,False,False,False,False
2022-01-28 00:00:00+00:00,0.6796,0.697,0.6593,0.6771,301869,,,,,,,,0.6961243374069668,#000000,,0.6961243374069668,,0,,,0.0,0.0,0.0,0.0,44.126070495122526,-6.439440723272533,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-1104942,-215063.03884379234,False,False,False,False,198801.3424649781,False,False,False,False
2022-01-31 00:00:00+00:00,0.699,0.7,0.6605,0.68,191990,,,,,,,,0.6951578299109334,#000000,,0.6951578299109334,,0,,,0.0,0.0,0.0,0.0,45.133139408582764,-6.439440723272533,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-912952,-242431.23339893774,False,False,False,False,198534.23099576327,False,False,False,False
2022-02-01 00:00:00+00:00,0.7095,0.72,0.69,0.7002,120810,,,,,,,,0.695899708331206,#000000,,0.695899708331206,,0,,,0.0,0.0,0.0,0.0,46.92119117637267,-6.439440723272533,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-792142,-263988.5183636853,False,False,False,False,195486.22193710587,False,False,False,False
2022-02-02 00:00:00+00:00,0.698599,0.72,0.68,0.72,141305,,,,,,,,0.6961758399630007,#000000,,0.6961758399630007,,0,,,0.0,0.0,0.0,0.0,46.97704997313106,-6.439440723272533,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-933447,-290241.7921533447,False,False,False,False,193361.46813565074,False,False,False,False
2022-02-03 00:00:00+00:00,0.6864,0.7,0.679,0.679,112509,,,,,,,,0.695796862147419,#000000,,0.695796862147419,,0,,,0.0,0.0,0.0,0.0,45.81013884032267,-6.439440723272533,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-1045956,-319877.6434414488,False,False,False,False,190190.78311072325,False,False,False,False
2022-02-04 00:00:00+00:00,0.681411,0.7,0.679,0.68,31497,,,,,,,,0.6956737658599532,#000000,,0.6956737658599532,,0,,,0.0,0.0,0.0,0.0,44.54873572196005,-6.439440723272533,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-1077453,-349586.48095354886,False,False,False,False,183967.49749853802,False,False,False,False
2022-02-07 00:00:00+00:00,0.7058,0.725,0.679,0.71,219830,,,,,,,,0.6963864936093807,#000000,,0.6963864936093807,,0,,,0.0,0.0,0.0,0.0,46.647199189139684,-6.439440723272533,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-857623,-369509.4817004685,False,False,False,False,185373.8701456542,False,False,False,False
2022-02-08 00:00:00+00:00,0.6915,0.7,0.6901,0.7,41853,,,,,,,,0.6963484607707704,#000000,,0.6963484607707704,,0,,,0.0,0.0,0.0,0.0,46.53206524872142,-6.439440723272533,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-899476,-390292.4824180972,False,False,False,False,179745.60072817755,False,False,False,False
2022-02-09 00:00:00+00:00,0.788,0.8005,0.712,0.725,649262,,,,,,,,0.7109996796963047,#000000,,0.7109996796963047,,0,,,0.0,0.0,0.0,0.0,53.59245953032881,-2.8368242480275896,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,-250214,-384799.2085977797,False,False,False,False,198158.00854275882,False,False,False,False
2022-02-10 00:00:00+00:00,0.803499,0.809,0.777,0.8,526918,,,,,,,,0.7233105682966492,#000000,,0.7233105682966492,,0,,,0.0,0.0,0.0,0.0,59.007650812204474,2.210004719841976,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,276704,-358857.9062998275,False,False,False,False,211050.55722735653,False,False,False,False
2022-02-11 00:00:00+00:00,0.8184,0.8289,0.7801,0.8034,395765,,,,,,,,0.7316774728028954,#000000,,0.7316774728028954,,0,,,0.0,0.0,0.0,0.0,63.271982099251986,6.051991406363591,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,672469,-318413.71389591275,False,False,False,False,218294.26086549944,False,False,False,False
2022-02-14 00:00:00+00:00,0.8172,0.828,0.797,0.81,357089,,,,,,,,0.7383347572400609,#000000,,0.7383347572400609,,0,,,0.0,0.0,0.0,0.0,65.97770437197892,8.4394972585783,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,315380,-293559.05844901426,False,False,False,False,223737.19181195044,False,False,False,False
2022-02-15 00:00:00+00:00,0.8159,0.8289,0.8,0.81,340628,,,,,,,,0.743813906881134,#000000,,0.743813906881134,,0,,,0.0,0.0,0.0,0.0,67.62010313670733,9.933440476262547,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-25248,-283037.05615689605,False,False,False,False,228321.14507422692,False,False,False,False
2022-02-16 00:00:00+00:00,0.8481,0.8481,0.81,0.829,214876,,,,,,,,0.7477675607125988,#000000,,0.7477675607125988,,0,,,0.0,0.0,0.0,0.0,70.22786000008637,12.434308545036117,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,189628,-264501.17160172365,False,False,False,False,227793.88448308076,False,False,False,False
2022-02-17 00:00:00+00:00,0.845,0.8603,0.8221,0.84,235619,,,,,,,,0.7520469522576327,#000000,,0.7520469522576327,,0,,,0.0,0.0,0.0,0.0,71.55769463478794,13.795582837676832,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-45991,-255932.14526440116,False,False,False,False,228100.75175825407,False,False,False,False
2022-02-18 00:00:00+00:00,0.82,0.8757,0.818,0.835,405925,,,,,,,,0.7582463474130251,#000000,,0.7582463474130251,,0,,,0.0,0.0,0.0,0.0,69.32721752525339,13.795582837676832,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-451916,-263617.7866265815,False,False,False,False,235074.25168930294,False,False,False,False
2022-02-22 00:00:00+00:00,0.81,0.839,0.796,0.839,238321,,,,,,,,0.7605533369308262,#000000,,0.7605533369308262,,0,,,0.0,0.0,0.0,0.0,66.7045039352719,13.795582837676832,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-690237,-280347.95185691165,False,False,False,False,235201.57515246753,False,False,False,False
2022-02-23 00:00:00+00:00,0.815,0.8272,0.796,0.796,271261,,,,,,,,0.7628603797481494,#000000,,0.7628603797481494,,0,,,0.0,0.0,0.0,0.0,65.31674956405936,13.795582837676832,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-418976,-285784.3459017387,False,False,False,False,236615.67024452763,False,False,False,False
2022-02-24 00:00:00+00:00,0.81,0.83,0.805,0.83,202230,,,,,,,,0.7645240378103623,#000000,,0.7645240378103623,,0,,,0.0,0.0,0.0,0.0,63.76698539525144,21.162767792470973,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-621206,-298938.1362585332,False,False,False,False,235267.2125878795,False,False,False,False
2022-02-25 00:00:00+00:00,0.825,0.88,0.805,0.819,462422,,,,,,,,0.7694306284506042,#000000,,0.7694306284506042,,0,,,0.0,0.0,0.0,0.0,63.913453810248754,21.00223695452013,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-158784,-293441.8956209437,False,False,False,False,244175.24346678617,False,False,False,False
2022-02-28 00:00:00+00:00,0.855,0.8883,0.835,0.88,464902,,,,,,,,0.7751911114109642,#000000,,0.7751911114109642,,0,,,0.0,0.0,0.0,0.0,65.98257167821919,21.00223695452013,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,306118,-269929.7428514949,False,False,False,False,252831.19470338282,False,False,False,False
2022-03-01 00:00:00+00:00,0.84,0.8707,0.822,0.86,308144,,,,,,,,0.7780001237938605,#000000,,0.7780001237938605,,0,,,0.0,0.0,0.0,0.0,65.41475145791503,21.00223695452013,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-2026,-259423.71372006377,False,False,False,False,255000.324322858,False,False,False,False
2022-03-02 00:00:00+00:00,0.84,0.8645,0.8333,0.8465,150078,,,,,,,,0.7793200345294411,#000000,,0.7793200345294411,,0,,,0.0,0.0,0.0,0.0,65.03620464437893,21.00223695452013,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-2026,-249329.68573104168,False,False,False,False,250885.72336902044,False,False,False,False
2022-03-03 00:00:00+00:00,0.839,0.8599,0.8258,0.839,163199,,,,,,,,0.7806078598368933,#000000,,0.7806078598368933,,0,,,0.0,0.0,0.0,0.0,64.64081048266377,20.428192692620144,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-165225,-246031.46276119692,False,False,False,False,247447.02833494122,False,False,False,False
2022-03-04 00:00:00+00:00,0.8698,0.87,0.83,0.8585,263417,,,,,,,,0.7830638231355511,#000000,,0.7830638231355511,,0,,,0.0,0.0,0.0,0.0,66.5998050852127,20.428192692620144,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,98192,-232532.50343722844,False,False,False,False,248073.301733571,False,False,False,False
2022-03-07 00:00:00+00:00,0.8761,0.92,0.86,0.88,562335,,,,,,,,0.7896671572346434,#000000,,0.7896671572346434,,0,,,0.0,0.0,0.0,0.0,68.29739401005439,20.428192692620144,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,660527,-197510.56212596458,False,False,False,False,260397.28990088194,False,False,False,False
2022-03-08 00:00:00+00:00,0.92,0.9396,0.872,0.89,1123825,,,,,,,,0.8034766880805189,#000000,,0.8034766880805189,,0,,,0.0,0.0,0.0,0.0,71.63680823057891,16.325357469527688,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,1784352,-119790.46165043658,False,False,False,False,294257.20010084735,False,False,False,False
2022-03-09 00:00:00+00:00,0.8907,0.9182,0.88,0.898,396979,,,,,,,,0.8070770404017653,#000000,,0.8070770404017653,,0,,,0.0,0.0,0.0,0.0,70.0362629685012,16.325357469527688,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,1387373,-60686.012173948875,False,False,False,False,298285.50597924547,False,False,False,False
2022-03-10 00:00:00+00:00,0.9173,0.945,0.8812,0.8907,913786,,,,,,,,0.8158820427827096,#000000,,0.8158820427827096,,0,,,0.0,0.0,0.0,0.0,70.38092809397014,16.325357469527688,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,2301159,31935.360852480488,False,False,False,False,322422.7802545692,False,False,False,False
2022-03-11 00:00:00+00:00,0.9499,0.997,0.891,0.9,1231947,,,,,,,,0.8288267498217783,#000000,,0.8288267498217783,,0,,,0.0,0.0,0.0,0.0,72.02699534192377,16.964439756606808,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,3533106,169236.17023081458,False,False,False,False,358090.3967151744,False,False,False,False
2022-03-14 00:00:00+00:00,0.9,0.93,0.86,0.9116,591648,,,,,,,,0.8319200353274865,#000000,,0.8319200353274865,,0,,,0.0,0.0,0.0,0.0,68.14675459848533,16.964439756606808,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,2941458,277950.75179039047,False,False,False,False,367249.51841261855,False,False,False,False
2022-03-15 00:00:00+00:00,0.9,0.92,0.8601,0.8764,480571,,,,,,,,0.8341143934914459,#000000,,0.8341143934914459,,0,,,0.0,0.0,0.0,0.0,65.55992743619305,20.888915152655784,False,False,True,False,False,16.577964758498048,1,,,False,False,False,False,0.20674171694707144,0.20674171694707144,False,False,False,False,2941458,382402.01642606145,False,False,False,False,371693.49808271194,False,False,False,False
2022-03-16 00:00:00+00:00,0.89,0.8994,0.8608,0.898,176643,,,,,,,,0.8347528704625296,#000000,,0.8347528704625296,,0,,,0.0,0.0,0.0,0.0,62.912067363237405,18.418917568760662,False,False,True,False,False,15.068659836355707,1,1.0435647315516885,0.9090078176567562,False,False,False,False,0.18258123682035826,0.19466147688371485,False,False,False,False,2764815,475829.976566216,False,False,False,False,364044.45894221344,False,False,False,False
2022-03-17 00:00:00+00:00,0.9448,0.9477,0.89,0.89,865865,,,,,,,,0.8402923946914731,#000000,,0.8402923946914731,,0,,,0.0,0.0,0.0,0.0,64.20708316313309,18.418917568760662,True,False,True,False,False,20.0,1,1.0563737805298457,0.8879270370542278,False,False,False,False,0.2781480793435563,0.23640477811363558,False,False,False,False,3630680,599549.5853283252,False,False,False,False,383723.6958464404,False,False,False,False
2022-03-18 00:00:00+00:00,0.965,0.990699,0.94,0.948,357094,,,,,,,,0.8432962389433152,#000000,,0.8432962389433152,,0,,,0.0,0.0,0.0,0.0,65.96401547361029,18.418917568760662,True,False,True,False,True,20.0,0,1.0945473815203113,0.856917614621237,False,False,False,False,0.34282801045672123,0.2896163942851784,False,False,False,False,3987774,732421.1310017242,False,False,False,False,382679.3940485408,False,False,False,False
2022-03-21 00:00:00+00:00,1.02,1.02,0.965,0.99,720690,,,,,,,,0.8506253836518258,#000000,,0.8506253836518258,,0,,,0.0,0.0,0.0,0.0,69.11647845033795,13.347349576455898,True,False,True,False,True,20.0,0,1.1094037097349774,0.8271489658628938,False,False,False,False,0.3428280196215051,0.31622220695334174,False,False,False,False,4708464,888344.3807663624,False,False,False,False,395934.71192899015,False,False,False,False
2022-03-22 00:00:00+00:00,1.02,1.03,0.94,1.02,517872,,,,,,,,0.8553255170830241,#000000,,0.8553255170830241,,0,,,0.0,0.0,0.0,0.0,71.21812043482305,15.33823344439395,True,False,True,False,True,20.0,0,1.090091287778073,0.8361221323599641,False,False,False,False,0.3253184305111186,0.32077031873223016,False,False,False,False,4708464,1038152.9932853286,False,False,False,False,400716.5663631474,False,False,False,False
2022-03-23 00:00:00+00:00,1.09,1.09,1.02,1.04,706525,,,,,,,,0.8642151468589123,#000000,,0.8642151468589123,,0,,,0.0,0.0,0.0,0.0,74.50930309257137,18.441565716128594,True,False,True,False,True,20.0,0,1.118146332110942,0.8150011057863318,False,False,False,False,0.34282805844836894,0.33179918859029955,False,False,False,False,5414989,1209793.6209996296,False,False,False,False,412709.05395674944,False,False,False,False
2022-03-24 00:00:00+00:00,1.1,1.1,1.05,1.07,434375,,,,,,,,0.8697387891800171,#000000,,0.8697387891800171,,0,,,0.0,0.0,0.0,0.0,76.92392411784957,20.6930649261364,True,False,True,False,True,20.0,0,1.1240109019469318,0.8280243820569892,False,False,False,False,0.3428280682971924,0.337313628443746,False,False,False,False,5849364,1391737.5574310168,False,False,False,False,413558.698899622,False,False,False,False
2022-03-25 00:00:00+00:00,1.08,1.12,1.05,1.12,273522,,,,,,,,0.9431619718731209,#000000,,0.9431619718731209,,0,,,0.0,0.0,0.0,0.0,76.58616342890232,20.6930649261364,True,False,True,False,True,20.0,0,1.110085345433386,0.8359469734279462,False,False,False,False,0.34282807285947076,0.34007085065160836,False,False,False,False,5575842,1555820.084590585,False,False,False,False,408067.0636486564,False,False,False,False
2022-03-28 00:00:00+00:00,1.03,1.07,1.03,1.05,277900,,,,,,,,0.9382160938439816,#000000,,0.9382160938439816,,0,,,0.0,0.0,0.0,0.0,72.20488491542869,20.6930649261364,True,False,True,False,False,20.0,0,1.0922927970150165,0.8552848251531294,False,False,False,False,0.28050809165841695,0.31028947115501265,False,False,False,False,5297942,1702569.9636262483,False,False,False,False,402962.47291733656,False,False,False,False
2022-03-29 00:00:00+00:00,1.03,1.06,0.95,1.03,536179,,,,,,,,0.9327103029874152,#000000,,0.9327103029874152,,0,,,0.0,0.0,0.0,0.0,69.28403257311294,25.839316782000097,True,False,True,False,False,20.0,0,1.060734675630161,0.8568127888097914,False,False,False,False,0.2033287127048424,0.2568090919299275,False,False,False,False,5297942,1843564.9454448267,False,False,False,False,408186.65044999006,False,False,False,False
2022-03-30 00:00:00+00:00,1.04,1.06,1.02,1.05,212184,,,,,,,,0.9340093900725784,#000000,,0.9340093900725784,,0,,,0.0,0.0,0.0,0.0,67.80265124576508,24.427871834180678,True,False,True,False,False,20.0,0,1.1071296746304293,0.850834181379704,False,False,False,False,0.26310432868447636,0.2599567103072019,False,False,False,False,5510126,1987351.6534665981,False,False,False,False,400500.27200097084,False,False,False,False
2022-03-31 00:00:00+00:00,1.05,1.06,1.03,1.06,173257,,,,,,,,0.9353358738358432,#000000,,0.9353358738358432,,0,,,0.0,0.0,0.0,0.0,67.28802379198925,23.82066302654715,True,False,True,False,False,20.0,0,1.1065309694435468,0.8530958967693272,False,False,False,False,0.2717861215851675,0.2658714159461847,False,False,False,False,5683383,2132294.059213006,False,False,False,False,391588.77113818773,False,False,False,False
2022-04-01 00:00:00+00:00,1.06,1.07,1.03,1.07,257883,,,,,,,,0.9375534072170857,#000000,,0.9375534072170857,,0,,,0.0,0.0,0.0,0.0,67.42297970017637,23.721110452610972,True,False,True,False,False,20.0,0,1.0993836462755737,0.8599136805093475,False,False,False,False,0.28050809165841695,0.2731897538023008,False,False,False,False,5941266,2281665.5078713195,False,False,False,False,386345.40756414115,False,False,False,False
2022-04-04 00:00:00+00:00,1.07,1.09,1.04,1.08,209990,,,,,,,,0.9397742758360486,#000000,,0.9397742758360486,,0,,,0.0,0.0,0.0,0.0,67.99395607825932,23.721110452610972,True,False,True,False,False,20.0,0,1.112443601293914,0.8391287366730228,False,False,False,False,0.3069314333711076,0.2900605935867042,False,False,False,False,6151256,2433414.154621464,False,False,False,False,379429.5092282925,False,False,False,False
2022-04-05 00:00:00+00:00,1.04,1.08,1.04,1.07,178289,,,,,,,,0.9410418703600195,#000000,,0.9410418703600195,,0,,,0.0,0.0,0.0,0.0,65.41416698490393,21.268632378325137,False,False,True,False,False,20.0,0,1.1388062299614117,0.8334974623446347,False,False,False,False,0.29795971069040494,0.2940101521385546,False,False,False,False,5972967,2572220.1485578776,False,False,False,False,371541.64612130064,False,False,False,False
2022-04-06 00:00:00+00:00,1.0,1.05,1.0,1.03,403907,,,,,,,,0.9412591525030556,#000000,,0.9412591525030556,,0,,,0.0,0.0,0.0,0.0,60.510054113089765,16.50401214128135,False,False,True,False,False,15.659754707768457,0,1.0944599162769517,0.8492459671063003,False,False,False,False,0.23700693835783848,0.26550854524819656,False,False,False,False,5569060,2689743.2799869804,False,False,False,False,372810.8756851712,False,False,False,False
2022-04-07 00:00:00+00:00,1.03,1.04,1.0,1.0,141820,,,,,,,,0.9415781569733129,#000000,,0.9415781569733129,,0,,,0.0,0.0,0.0,0.0,59.14136579660312,15.17975223564271,False,True,True,False,False,17.89860885501072,0,1.0976189713342952,0.8521307750864969,False,False,False,False,0.22844849523653524,0.24697852024236588,False,False,False,False,5710880,2808219.2297914126,False,False,False,False,363752.40997202724,False,False,False,False
2022-04-08 00:00:00+00:00,1.02,1.05,1.01,1.05,178986,,,,,,,,0.9421015964699085,#000000,,0.9421015964699085,,0,,,0.0,0.0,0.0,0.0,57.46396300403802,13.505253115573602,False,True,True,False,False,16.721543736583186,0,1.105112878680912,0.8412240400756427,False,False,False,False,0.24559960285616614,0.246289061549266,False,False,False,False,5531894,2915030.0050937105,False,False,False,False,356506.66840449674,False,False,False,False
2022-04-11 00:00:00+00:00,1.03,1.07,1.02,1.07,265239,,,,,,,,0.943404541416644,#000000,,0.943404541416644,,0,,,0.0,0.0,0.0,0.0,57.00097063644036,12.915046270299747,False,True,True,False,False,17.4654089239305,0,1.116924232216889,0.832839577631726,False,False,False,False,0.2712358328614531,0.25876244720535957,False,False,False,False,5797133,3028053.651952781,False,False,False,False,352927.54415334,False,False,False,False
2022-04-12 00:00:00+00:00,1.04,1.07,1.02,1.06,198091,,,,,,,,0.9444409235507073,#000000,,0.9444409235507073,,0,,,0.0,0.0,0.0,0.0,57.35118881089033,12.915046270299747,False,True,True,False,False,18.20513207895614,1,1.1159565177010078,0.8347350558994922,False,False,False,False,0.2695960313405835,0.26417923927297154,False,False,False,False,5995224,3144413.2734448286,False,False,False,False,346855.52281399333,False,False,False,False
