date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_870,Gap_Up_aVWAP_834,Gap_Up_aVWAP_810,Gap_Up_aVWAP_771,Gap_Up_aVWAP_714,Gap_Up_aVWAP_702,Gap_Up_aVWAP_642,Gap_Up_aVWAP_630,Gap_Up_aVWAP_618,Gap_Up_aVWAP_552,Gap_Down_aVWAP_828,Gap_Down_aVWAP_816,Gap_Down_aVWAP_792,Gap_Down_aVWAP_774,Gap_Down_aVWAP_768,Gap_Down_aVWAP_732,Gap_Down_aVWAP_654,Gap_Down_aVWAP_624,Gap_Down_aVWAP_564,Gap_Down_aVWAP_534,aVWAP_OB_bull_132,aVWAP_OB_bear_729,aVWAP_OB_bear_253,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-07 19:00:00+00:00,46.36,47.13,46.36,47.04,14783.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.823320869172115,-23.464953839623767,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-27969.0,-6705.999352499961,False,False,False,False,35150.98314364891,False,False,False,False
2025-03-07 20:00:00+00:00,47.035,47.16,46.86,46.86,21723.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.57608339044066,-17.713272518910237,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-49692.0,-7372.448974941822,False,False,False,False,34942.79735847606,False,False,False,False
2025-03-10 14:00:00+00:00,46.875,46.89,46.4,46.89,21190.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.04645266778273,-13.81905790128355,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-28502.0,-7700.038913314816,False,False,False,False,34729.575694003564,False,False,False,False
2025-03-10 15:00:00+00:00,46.9,47.12,46.115,46.965,29680.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.481870167891195,-10.521300710641128,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,1178.0,-7562.394899154896,False,False,False,False,34651.28769874769,False,False,False,False
2025-03-10 16:00:00+00:00,46.965,46.965,46.965,46.965,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.43881516796351,-8.228025973493018,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1178.0,-7426.884900718385,False,False,False,False,34114.05843210044,False,False,False,False
2025-03-10 17:00:00+00:00,46.965,46.965,46.37,46.42,16165.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.180956807435166,-8.228025973493018,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-14987.0,-7544.095987528953,False,False,False,False,33835.77845640897,False,False,False,False
2025-03-10 18:00:00+00:00,46.425,46.635,46.405,46.565,11535.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.15911753924868,-8.228025973493018,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-3452.0,-7480.6526388850925,False,False,False,False,33490.02995320883,False,False,False,False
2025-03-10 19:00:00+00:00,46.575,47.0,46.44,46.76,27030.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.685460477831946,-8.228025973493018,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,23578.0,-6999.123140607804,False,False,False,False,33389.874450058305,False,False,False,False
2025-03-11 14:00:00+00:00,47.04,47.04,46.42,46.495,27233.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.10881210265798,-8.228025973493018,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-3655.0,-6947.276270210784,False,False,False,False,33294.41903222794,False,False,False,False
2025-03-11 15:00:00+00:00,46.47,47.015,46.36,46.86,25416.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.709249595615034,-8.228025973493018,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,21761.0,-6502.186715633872,False,False,False,False,33172.27300072053,False,False,False,False
2025-03-11 16:00:00+00:00,46.875,47.01,46.8,46.91,16405.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.8844764599707,-7.820949586612969,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,38166.0,-5809.656689034897,False,False,False,False,32912.315279779126,False,False,False,False
2025-03-11 17:00:00+00:00,46.915,46.915,46.6,46.785,14723.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.957515459947416,-7.159721759142663,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,23443.0,-5356.127127964589,False,False,False,False,32630.310391720534,False,False,False,False
2025-03-11 18:00:00+00:00,46.77,46.945,46.525,46.585,15103.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.984938132086484,-7.159721759142663,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,8340.0,-5143.784071717076,False,False,False,False,32358.56914533727,False,False,False,False
2025-03-11 19:00:00+00:00,46.585,46.78,46.23,46.26,27276.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.99372109832367,-7.159721759142663,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-18936.0,-5357.616876806733,False,False,False,False,32279.769623704135,False,False,False,False
2025-03-12 14:00:00+00:00,46.22,46.28,45.47,45.6,29027.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.762684533092006,-3.670007939379012,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-47963.0,-6018.165452360116,False,False,False,False,32229.33908690252,False,False,False,False
2025-03-12 15:00:00+00:00,45.6,45.88,45.45,45.88,24845.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,45.73666666666667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.58995380772566,-4.91178396515393,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-23118.0,-6283.279166277014,False,False,False,False,32114.8532095862,False,False,False,False
2025-03-12 16:00:00+00:00,45.89,46.24,45.815,46.13,12334.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,45.84448425186261,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.153434945036565,-4.91178396515393,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-10784.0,-6353.057783854115,False,False,False,False,31808.173314863932,False,False,False,False
2025-03-12 17:00:00+00:00,46.13,46.435,46.105,46.28,31791.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,46.042157749746266,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.510409396192046,-4.91178396515393,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,21007.0,-5928.87084146878,False,False,False,False,31807.907061920305,False,False,False,False
2025-03-12 18:00:00+00:00,46.28,46.35,46.15,46.275,27211.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,46.103316957957745,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.04234541747412,-4.91178396515393,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6204.0,-5933.136409818101,False,False,False,False,31736.63718499131,False,False,False,False
2025-03-12 19:00:00+00:00,46.26,46.45,46.04,46.06,22915.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,46.11871273314526,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.37256386212165,-4.91178396515393,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-29119.0,-6292.6071631542545,False,False,False,False,31599.867616231753,False,False,False,False
2025-03-13 14:00:00+00:00,45.93,46.69,45.93,46.67,31281.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,46.183465833649215,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.03500272830256,-9.459009304790115,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,2162.0,-6161.527982330158,False,False,False,False,31594.923932259167,False,False,False,False
2025-03-13 15:00:00+00:00,46.69,46.83,46.26,46.34,15951.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,46.211584048787145,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.577334436802545,-8.69282347874401,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-13789.0,-6279.78336244907,False,False,False,False,31352.382475945073,False,False,False,False
2025-03-13 16:00:00+00:00,46.31,46.66,46.08,46.42,24683.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,46.23420873666963,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.55344839921261,-7.4202479607235645,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,10894.0,-6013.5231552793175,False,False,False,False,31248.98119724825,False,False,False,False
2025-03-13 17:00:00+00:00,46.435,46.47,46.11,46.205,15884.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,46.2363167709869,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.55527186048036,-7.4202479607235645,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4990.0,-5997.654579228475,False,False,False,False,31010.764434500215,False,False,False,False
2025-03-13 18:00:00+00:00,46.205,46.45,46.2,46.42,13047.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,46.24345594899262,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.69093834170985,-6.631191858168052,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,8057.0,-5779.752957845088,False,False,False,False,30732.25645877153,False,False,False,False
2025-03-13 19:00:00+00:00,46.42,46.44,46.01,46.01,31407.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,46.232194790245174,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.465918588533285,-6.631191858168052,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-23350.0,-6052.15988873121,False,False,False,False,30742.717598945615,False,False,False,False
2025-03-14 14:00:00+00:00,46.62,46.965,46.22,46.4,19247.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,46.3907959590435,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.039289522939505,-6.631191858168052,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,-4103.0,-6021.940355572587,False,False,False,False,30564.489419117002,False,False,False,False
2025-03-14 15:00:00+00:00,46.45,46.45,45.95,46.06,7479.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,46.33698221010408,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.79711478507296,-6.631191858168052,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-11582.0,-6108.142830679988,False,False,False,False,30206.574854479528,False,False,False,False
2025-03-14 16:00:00+00:00,46.06,46.06,45.7,45.86,5824.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,46.28390314565718,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.76354574417622,-6.631191858168052,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-17406.0,-6283.303406948515,False,False,False,False,29828.55043813101,False,False,False,False
2025-03-14 17:00:00+00:00,45.86,45.98,45.445,45.51,6197.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,46.22314191970764,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.52998957621415,-3.7399346333387626,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-23603.0,-6551.825834747762,False,False,False,False,29462.16981118324,False,False,False,False
2025-03-14 18:00:00+00:00,45.505,45.975,45.345,45.97,6699.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,46.044108050691555,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.051918693499104,-3.7399346333387626,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-16904.0,-6712.324659015239,False,False,False,False,29109.252449769545,False,False,False,False
2025-03-14 19:00:00+00:00,46.01,46.695,46.01,46.215,54691.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,46.2385949533508,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.72671850224437,-3.7399346333387626,True,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,37787.0,-6022.412648797948,False,False,False,False,29505.86869085839,False,False,False,False
2025-03-17 14:00:00+00:00,46.725,46.75,46.34,46.34,23786.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,46.28052623113454,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.33122607097382,-6.60939960904313,True,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,61573.0,-4974.421755018135,False,False,False,False,29417.1885561164,False,False,False,False
2025-03-17 15:00:00+00:00,46.38,46.385,46.14,46.27,18003.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,46.27737465795703,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.51872890008621,-5.420178559839542,True,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,43570.0,-4221.795061141885,False,False,False,False,29240.224392455682,False,False,False,False
2025-03-17 16:00:00+00:00,46.29,46.41,46.2,46.26,11280.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,46.27757271864579,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.22532476574782,-4.585586321488691,True,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,32290.0,-3655.7207191086773,False,False,False,False,28961.77130109978,False,False,False,False
2025-03-17 17:00:00+00:00,46.255,46.47,46.255,46.425,17381.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,46.28647123332735,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.04494880527261,-2.6735705639058054,True,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,49671.0,-2828.949855246527,False,False,False,False,28782.224459222263,False,False,False,False
2025-03-17 18:00:00+00:00,46.45,46.51,46.285,46.3,16937.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,46.29209246931372,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.02273442938781,-2.450134903054767,True,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,32734.0,-2277.586291599294,False,False,False,False,28598.577568381606,False,False,False,False
2025-03-17 19:00:00+00:00,46.28,46.33,46.13,46.225,31731.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,46.282748140139,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.26305355207204,-2.450134903054767,True,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,1003.0,-2226.724488628762,False,False,False,False,28647.142257243904,False,False,False,False
2025-03-18 14:00:00+00:00,46.64,46.9,46.565,46.565,44030.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,46.340821220181766,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.76908637518716,-0.3592111317459299,True,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,45033.0,-1494.015581828316,False,False,False,False,28885.636175736247,False,False,False,False
2025-03-18 15:00:00+00:00,46.55,46.56,46.42,46.53,20573.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,46.350707884093055,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.04004859657971,1.00380860230144,True,False,True,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,24460.0,-1091.6277433503576,False,False,False,False,28756.75809549227,False,False,False,False
2025-03-18 16:00:00+00:00,46.53,46.74,46.48,46.58,20152.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,46.3649392238695,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.33622499101361,2.3907337651621674,True,False,True,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,44612.0,-383.0443674844606,False,False,False,False,28623.350993236578,False,False,False,False
2025-03-18 17:00:00+00:00,46.585,46.735,46.545,46.68,15176.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,46.37682074686902,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.11304130801464,4.205767311290323,True,False,True,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,59788.0,549.8400413137481,False,False,False,False,28414.864931325934,False,False,False,False
2025-03-18 18:00:00+00:00,46.67,46.75,46.62,46.67,13256.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,46.38732159756822,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.144566402566376,5.314889882897219,True,False,True,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,46532.0,1262.7417460995814,False,False,False,False,28179.84376959995,False,False,False,False
2025-03-18 19:00:00+00:00,46.67,46.845,46.51,46.745,36432.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,46.414314392174084,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.59643689465337,6.824422771877579,True,False,True,False,True,0.5180830159313174,0,,,False,False,False,False,,,False,False,False,False,82964.0,2529.427920578658,False,False,False,False,28307.784176272817,False,False,False,False
2025-03-19 14:00:00+00:00,47.89,48.77,47.89,48.255,32012.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,46.989135094061915,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.52838475147612,14.150960341940845,True,False,True,False,True,14.2437665218266,0,,,False,False,False,False,,,False,False,False,False,114976.0,4272.785627236353,False,False,False,False,28365.213878966264,False,False,False,False
2025-03-19 15:00:00+00:00,48.255,48.48,48.255,48.42,23172.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,47.06528758024344,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.15835903957478,19.00557159408497,True,False,True,False,True,15.467034403823614,0,,,False,False,False,False,,,False,False,False,False,138148.0,6348.370346193929,False,False,False,False,28284.69893510632,False,False,False,False
2025-03-19 16:00:00+00:00,48.44,48.63,48.35,48.54,13093.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,47.11110544653657,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.15976192989082,22.316713350178105,True,False,True,False,True,16.343466652208576,0,,,False,False,False,False,,,False,False,False,False,151241.0,8594.767705167667,False,False,False,False,28049.168719058158,False,False,False,False
