date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_888,Gap_Up_aVWAP_828,Gap_Up_aVWAP_786,Gap_Up_aVWAP_768,Gap_Up_aVWAP_762,Gap_Up_aVWAP_696,Gap_Up_aVWAP_684,Gap_Up_aVWAP_642,Gap_Up_aVWAP_631,Gap_Up_aVWAP_630,Gap_Down_aVWAP_870,Gap_Down_aVWAP_840,Gap_Down_aVWAP_816,Gap_Down_aVWAP_798,Gap_Down_aVWAP_792,Gap_Down_aVWAP_774,Gap_Down_aVWAP_714,Gap_Down_aVWAP_702,Gap_Down_aVWAP_678,Gap_Down_aVWAP_666,aVWAP_OB_bear_833,aVWAP_OB_bear_647,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-13 16:00:00+00:00,82.66,82.735,82.15,82.16,467.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.81082896305373,-37.49999999999995,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-9742.0,-665.0930086676916,False,False,False,False,1748.7855168299482,False,False,False,False
2025-02-13 17:00:00+00:00,82.16,82.69,81.655,81.7,634.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.32882673391526,-37.49999999999995,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-10376.0,-815.6497062077274,False,False,False,False,1731.5020204449877,False,False,False,False
2025-02-13 18:00:00+00:00,81.7,81.885,81.195,81.4,1910.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.27205540084238,-37.49999999999995,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-12286.0,-993.4845944835765,False,False,False,False,1734.2694309807243,False,False,False,False
2025-02-13 19:00:00+00:00,81.4,81.68,80.535,80.6,3434.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.037288487861264,-37.49999999999995,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-15720.0,-1221.8026627861568,False,False,False,False,1760.6218429035036,False,False,False,False
2025-02-13 20:00:00+00:00,80.5,80.755,80.25,80.58,6216.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.52844478981873,-37.49999999999995,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-21936.0,-1542.9530090995497,False,False,False,False,1829.6974732460849,False,False,False,False
2025-02-14 15:00:00+00:00,81.62,81.97,81.055,81.47,3809.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4516900635807,-37.49999999999995,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-18127.0,-1800.0700167104094,False,False,False,False,1860.3843341259906,False,False,False,False
2025-02-14 16:00:00+00:00,81.47,81.47,80.57,80.67,3784.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.496665831079195,-37.49999999999995,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-21911.0,-2111.8673807924183,False,False,False,False,1890.2078328217117,False,False,False,False
2025-02-14 17:00:00+00:00,80.67,81.27,80.58,80.84,2796.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.94399305437013,-37.49999999999995,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-19115.0,-2375.481840004939,False,False,False,False,1904.2511222353285,False,False,False,False
2025-02-14 18:00:00+00:00,80.84,81.185,80.785,81.185,2809.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.731455282273735,-35.562078644285485,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-16306.0,-2591.458865741296,False,False,False,False,1918.2782366192769,False,False,False,False
2025-02-14 19:00:00+00:00,81.225,81.225,80.775,80.81,1562.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.12689663880858,-33.22275864530051,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-17868.0,-2828.3044647220513,False,False,False,False,1912.7545430282803,False,False,False,False
2025-02-14 20:00:00+00:00,80.81,80.825,79.74,79.74,1705.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.576173536339162,-33.22275864530051,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-19573.0,-3087.912147439539,False,False,False,False,1909.533542361175,False,False,False,False
2025-02-17 15:00:00+00:00,79.74,79.74,79.74,79.74,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.542358134692883,-33.22275864530051,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-19573.0,-3343.494904843577,False,False,False,False,1879.9283711617768,False,False,False,False
2025-02-17 16:00:00+00:00,79.74,79.74,79.74,79.74,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.853147866928694,-33.22275864530051,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-19573.0,-3595.11513887701,False,False,False,False,1850.782194864695,False,False,False,False
2025-02-17 17:00:00+00:00,79.74,79.74,79.74,79.74,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.393674355085906,-33.22275864530051,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-19573.0,-3842.8342840107,False,False,False,False,1822.0878972698933,False,False,False,False
2025-02-17 18:00:00+00:00,79.74,79.74,79.74,79.74,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.087358680524048,-32.879379978642106,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-19573.0,-4086.712822243092,False,False,False,False,1793.838472506019,False,False,False,False
2025-02-17 19:00:00+00:00,79.74,79.74,79.74,79.74,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.88314823081614,-32.290125148075475,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-19573.0,-4326.81029786723,False,False,False,False,1766.027023319879,False,False,False,False
2025-02-17 20:00:00+00:00,79.74,79.74,79.74,79.74,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.747007931010867,-31.68513076332991,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-19573.0,-4563.185332008822,False,False,False,False,1738.646759392439,False,False,False,False
2025-02-18 15:00:00+00:00,79.32,80.685,79.32,80.19,1227.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.441415381648522,-26.768552311869854,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-18346.0,-4776.872381124964,False,False,False,False,1730.7142514948816,False,False,False,False
2025-02-18 16:00:00+00:00,80.19,80.35,79.82,79.885,1678.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.993008742219775,-25.021530139088654,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-20024.0,-5013.261956611399,False,False,False,False,1729.8969762779068,False,False,False,False
2025-02-18 17:00:00+00:00,79.795,79.99,79.56,79.9,1341.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.18074924359803,-23.62690769278152,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-18683.0,-5225.19587976471,False,False,False,False,1723.867565792978,False,False,False,False
2025-02-18 18:00:00+00:00,79.9,80.545,79.835,80.285,649.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.64151138026733,-19.287511047569485,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-18034.0,-5423.781990155955,False,False,False,False,1707.2029523698309,False,False,False,False
2025-02-18 19:00:00+00:00,80.28,80.59,80.25,80.43,1633.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.82730271014713,-15.400811868096845,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-16401.0,-5593.971416665165,False,False,False,False,1706.0525189997559,False,False,False,False
2025-02-18 20:00:00+00:00,80.43,80.57,80.065,80.42,3595.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.53649058829398,-12.944837170895504,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-19996.0,-5817.25868152307,False,False,False,False,1735.338526457124,False,False,False,False
2025-02-19 15:00:00+00:00,78.96,79.64,78.96,79.44,892.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.61647121747661,-12.944837170895504,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-20888.0,-6050.913585685503,False,False,False,False,1722.2635105430602,False,False,False,False
2025-02-19 16:00:00+00:00,79.44,79.47,79.29,79.38,749.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.75610040207263,-8.160099447534215,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-21637.0,-6292.558336295029,False,False,False,False,1707.1741537904547,False,False,False,False
2025-02-19 17:00:00+00:00,79.38,79.81,79.14,79.24,1300.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.25398265605408,-10.484050462608636,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-22937.0,-6550.611695422238,False,False,False,False,1700.861376212308,False,False,False,False
2025-02-19 18:00:00+00:00,79.24,79.24,78.6,78.6,981.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,78.81333333333332,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.380979541357604,-14.106205233284705,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-23918.0,-6819.8735296017385,False,False,False,False,1689.7007347206443,False,False,False,False
2025-02-19 19:00:00+00:00,78.6,79.1,78.6,79.02,886.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,78.88214604534903,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.649086583405555,-14.106205233284705,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-23032.0,-7071.224327592408,False,False,False,False,1677.2402582133475,False,False,False,False
2025-02-19 20:00:00+00:00,78.97,79.065,78.78,78.96,2577.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,78.91512230549145,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.238524605213836,-14.106205233284705,True,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-25609.0,-7358.631702358418,False,False,False,False,1691.1900216519002,False,False,False,False
2025-02-20 15:00:00+00:00,79.375,81.095,79.36,80.72,1558.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,79.68757310249966,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.38549790930315,-15.610526734413611,True,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-24051.0,-7617.428110073792,False,False,False,False,1689.1250600759017,False,False,False,False
2025-02-20 16:00:00+00:00,80.715,81.09,80.295,80.36,617.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,79.78946593606896,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.287275924881584,-11.329858378555308,True,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-24668.0,-7881.7780618555935,False,False,False,False,1672.5029661212366,False,False,False,False
2025-02-20 17:00:00+00:00,80.345,80.665,80.175,80.53,556.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,79.84549415836086,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.22729797737933,-7.8766633413907385,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-24112.0,-8133.409409733801,False,False,False,False,1655.192842615481,False,False,False,False
2025-02-20 18:00:00+00:00,80.595,80.65,80.395,80.54,615.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,79.9057437799608,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.89628979004142,-5.461981547057292,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-23497.0,-8371.604612683665,False,False,False,False,1639.065821799737,False,False,False,False
2025-02-20 19:00:00+00:00,80.535,80.665,80.42,80.48,549.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,79.95022826072153,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.286572927474474,-4.039154281613932,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-24046.0,-8614.618494657561,False,False,False,False,1622.1655765005164,False,False,False,False
2025-02-20 20:00:00+00:00,80.48,80.48,80.16,80.37,2201.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,80.0283409290168,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.45831916062852,-3.5307253414851516,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-26247.0,-8887.988750554343,False,False,False,False,1631.1397536090356,False,False,False,False
2025-02-21 15:00:00+00:00,80.0,80.04,79.095,79.23,787.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,79.97310308298364,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.79327807126468,-3.5307253414851516,True,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-27034.0,-9169.322258297687,False,False,False,False,1618.0523155685853,False,False,False,False
2025-02-21 16:00:00+00:00,79.23,80.07,79.19,80.05,1194.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,79.94404655902616,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.26568886990216,-3.5307253414851516,True,False,False,False,False,0.0,0,,,False,False,False,False,,,False,False,False,False,-25840.0,-9427.782378324078,False,False,False,False,1611.477861063646,False,False,False,False
2025-02-21 17:00:00+00:00,80.05,80.05,79.155,79.155,388.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,79.9248842013909,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.23014882911762,3.827885995936896,True,False,False,True,False,0.0,0,,,False,False,False,False,,,False,False,False,False,-26228.0,-9688.25086858262,False,False,False,False,1592.5092120549073,False,False,False,False
2025-02-21 18:00:00+00:00,79.155,79.155,78.81,78.81,382.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,79.88934009255762,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.137178888115955,0.6319315500142082,True,False,False,True,False,0.0,0,,,False,False,False,False,,,False,False,False,False,-26610.0,-9950.603568294517,False,False,False,False,1573.7416273718854,False,False,False,False
2025-02-21 19:00:00+00:00,78.81,78.875,78.59,78.725,437.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,79.84439385867269,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.80840413798427,-1.829665914729695,True,False,False,True,False,0.0,0,,,False,False,False,False,,,False,False,False,False,-27047.0,-10215.6639780884,False,False,False,False,1556.1177261723212,False,False,False,False
2025-02-21 20:00:00+00:00,78.615,79.24,78.615,78.82,1502.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,79.73243806946505,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.820162672411556,-3.0985669689884006,True,False,False,True,False,0.0,0,,,False,False,False,False,,,False,False,False,False,-25545.0,-10453.328102459122,False,False,False,False,1555.2786916580217,False,False,False,False
2025-02-24 15:00:00+00:00,78.255,78.54,77.885,78.045,876.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,79.6328380538417,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.692597691861856,-6.376248402586164,True,False,False,True,False,0.0,0,,,False,False,False,False,,,False,False,False,False,-26421.0,-10700.888907072158,False,False,False,False,1544.7472390741764,False,False,False,False
2025-02-24 16:00:00+00:00,77.86,78.26,77.86,78.055,774.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,79.5498095184282,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.67324080747567,-8.566990284706577,False,False,False,True,False,0.0,0,,,False,False,False,False,,,False,False,False,False,-25647.0,-10932.61155967569,False,False,False,False,1532.797669476127,False,False,False,False
2025-02-24 17:00:00+00:00,78.055,78.3,78.04,78.3,405.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,79.51394518815142,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.00160354342098,-8.58586843002935,False,False,False,True,False,0.0,0,,,False,False,False,False,,,False,False,False,False,-25242.0,-11154.46254324661,False,False,False,False,1515.3124342904507,False,False,False,False
2025-02-24 18:00:00+00:00,78.3,78.3,78.06,78.17,267.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,79.49072191624937,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.727931529233246,-9.310908527871867,False,False,False,True,False,0.0,0,,,False,False,False,False,,,False,False,False,False,-25509.0,-11377.013511568366,False,False,False,False,1495.9587531386608,False,False,False,False
