date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_858,Gap_Up_aVWAP_834,Gap_Up_aVWAP_774,Gap_Up_aVWAP_750,Gap_Up_aVWAP_600,Gap_Up_aVWAP_492,Gap_Up_aVWAP_451,Gap_Up_aVWAP_382,Gap_Up_aVWAP_366,Gap_Up_aVWAP_48,Gap_Down_aVWAP_892,Gap_Down_aVWAP_855,Gap_Down_aVWAP_852,Gap_Down_aVWAP_840,Gap_Down_aVWAP_783,Gap_Down_aVWAP_672,Gap_Down_aVWAP_669,Gap_Down_aVWAP_642,Gap_Down_aVWAP_476,Gap_Down_aVWAP_450,aVWAP_OB_bull_819,aVWAP_OB_bull_413,aVWAP_OB_bull_110,aVWAP_OB_bear_613,aVWAP_OB_bear_503,aVWAP_OB_bear_266,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-19 18:00:00+00:00,4.365,4.38,4.33,4.33,700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.31763176998642,7.629111424541776,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-410.0,7.952656993105221,False,False,False,False,18.233551677446545,False,False,False,False
2025-03-19 19:00:00+00:00,4.33,4.41,4.33,4.41,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.93626941378191,7.629111424541776,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-394.0,1.7208328536772326,False,False,False,False,18.19892296926908,False,False,False,False
2025-03-20 14:00:00+00:00,4.41,4.41,4.23,4.23,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,4.29,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.6951185478925,7.629111424541776,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-494.0,-5.964761454131717,False,False,False,False,19.467156721683512,False,False,False,False
2025-03-20 15:00:00+00:00,4.23,4.23,4.23,4.23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,4.29,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.20101797063289,18.84467371991144,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-494.0,-13.531199261044403,False,False,False,False,19.165340338401595,False,False,False,False
2025-03-20 16:00:00+00:00,4.23,4.36,4.23,4.36,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.312222222222222,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.98264693669677,18.84467371991144,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-394.0,-19.429940357772395,False,False,False,False,20.418590875790716,False,False,False,False
2025-03-20 17:00:00+00:00,4.36,4.36,4.36,4.36,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.312222222222222,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.17039958073936,18.84467371991144,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-394.0,-25.23722810416352,False,False,False,False,20.10202357539086,False,False,False,False
2025-03-20 18:00:00+00:00,4.36,4.36,4.27,4.27,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.31106319589732,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.722398200430746,17.164054885587504,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-405.0,-31.125023017277265,False,False,False,False,19.960906930811156,False,False,False,False
2025-03-20 19:00:00+00:00,4.27,4.42,4.27,4.42,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.341395793350599,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.81243164209885,17.164054885587504,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-329.0,-35.74323971468382,False,False,False,False,20.82973007917067,False,False,False,False
2025-03-21 14:00:00+00:00,4.35,4.35,4.35,4.35,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.341395793350599,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.16196483289417,17.164054885587504,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-329.0,-40.28985615321585,False,False,False,False,20.50678852755562,False,False,False,False
2025-03-21 15:00:00+00:00,4.35,4.35,4.35,4.35,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.341395793350599,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.72832029342439,16.31999350014962,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-329.0,-44.7659824144063,False,False,False,False,20.188853821702043,False,False,False,False
2025-03-21 16:00:00+00:00,4.35,4.35,4.35,4.35,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.341395793350599,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.43922393377787,14.827955131537465,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-329.0,-49.17271136922171,False,False,False,False,19.875848336094258,False,False,False,False
2025-03-21 17:00:00+00:00,4.35,4.35,4.35,4.35,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.341395793350599,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.24649302734686,13.429065182101155,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-329.0,-53.51111894489269,False,False,False,False,19.567695648712952,False,False,False,False
2025-03-21 18:00:00+00:00,4.35,4.35,4.35,4.35,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.341395793350599,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.11800575639285,12.134181964528977,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-329.0,-57.782264387607526,False,False,False,False,19.264320522376316,False,False,False,False
2025-03-21 19:00:00+00:00,4.35,4.35,4.27,4.27,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.320788645629451,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.23658501189021,7.533762840315546,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-445.0,-63.78564013353609,False,False,False,False,20.76409849877358,False,False,False,False
2025-03-24 14:00:00+00:00,4.27,4.27,4.27,4.27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.320788645629451,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.648971182221786,4.412864317462031,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-445.0,-69.69594028650452,False,False,False,False,20.442174491040657,False,False,False,False
2025-03-24 15:00:00+00:00,4.27,4.3,4.26,4.3,211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.302239973835109,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.73346070577382,3.853944864321207,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-234.0,-72.24329004950445,False,False,False,False,23.396559382652427,False,False,False,False
2025-03-24 16:00:00+00:00,4.3,4.3,4.3,4.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.302239973835109,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.789787054808514,3.219302736834038,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-234.0,-74.75114601772918,False,False,False,False,23.03382202788262,False,False,False,False
2025-03-24 17:00:00+00:00,4.3,4.3,4.27,4.275,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.2929312746065795,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.43415552996599,1.2998339122207625,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-634.0,-83.42167088567136,False,False,False,False,28.878258895667386,False,False,False,False
2025-03-24 18:00:00+00:00,4.295,4.32,4.265,4.29,3574.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.292025538801115,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.61365436689167,0.9017996256955314,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,2940.0,-36.5469162982966,False,False,False,False,83.8413866647268,False,False,False,False
2025-03-24 19:00:00+00:00,4.29,4.315,4.26,4.305,246.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.292301969563588,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.81386552796633,0.9017996256955314,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,3186.0,13.41505139625064,False,False,False,False,86.35547369318064,False,False,False,False
2025-03-25 14:00:00+00:00,4.31,4.35,4.31,4.35,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.294295694884308,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.46475982639453,0.9017996256955314,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,3250.0,63.594663002510316,False,False,False,False,86.0088772018135,False,False,False,False
2025-03-25 15:00:00+00:00,4.35,4.395,4.33,4.34,936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.309472529948751,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.12078668462987,-2.4817755257841583,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2314.0,98.4846682272776,False,False,False,False,99.18703414442105,False,False,False,False
2025-03-25 16:00:00+00:00,4.34,4.365,4.34,4.365,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.311338104381032,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.74052294551553,0.12495055018166568,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2514.0,135.93451833228104,False,False,False,False,100.7500258631122,False,False,False,False
2025-03-25 17:00:00+00:00,4.365,4.39,4.365,4.39,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.311338104381032,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.86055880190757,3.1092791983991646,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2514.0,172.80375060619917,False,False,False,False,99.18800995825774,False,False,False,False
2025-03-25 18:00:00+00:00,4.39,4.45,4.39,4.445,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.3362947234625535,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.370774362705404,7.27167177402584,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2914.0,215.3029172634674,False,False,False,False,103.85176174185064,False,False,False,False
2025-03-25 19:00:00+00:00,4.445,4.45,4.41,4.45,242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.353192503050056,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.57162204287621,10.133792079217216,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,3156.0,260.89512009659194,False,False,False,False,105.99359489313977,False,False,False,False
2025-03-26 14:00:00+00:00,4.45,4.45,4.45,4.45,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.353192503050056,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.70552049632342,12.055028365879217,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,3156.0,305.7804670718386,False,False,False,False,104.35028334440892,False,False,False,False
2025-03-26 15:00:00+00:00,4.45,4.45,4.45,4.45,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.353192503050056,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.12811946528822,13.42528333642278,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,3156.0,349.96991719475585,False,False,False,False,102.73244949410801,False,False,False,False
2025-03-26 16:00:00+00:00,4.45,4.45,4.45,4.45,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.353192503050056,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.07651877793143,14.473456003966689,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,3156.0,393.47425956382943,False,False,False,False,101.1396983391606,False,False,False,False
2025-03-26 17:00:00+00:00,4.37,4.37,4.37,4.37,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.354413638194521,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.485956211034605,18.56009778359399,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2956.0,433.2033408109018,False,False,False,False,102.67241619436741,False,False,False,False
2025-03-26 18:00:00+00:00,4.37,4.37,4.37,4.37,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.354413638194521,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.425581166436714,14.064285011654079,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2956.0,472.31646730995755,False,False,False,False,101.08059578825319,False,False,False,False
2025-03-26 19:00:00+00:00,4.37,4.41,4.37,4.41,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.354816515519231,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.18270964232818,13.941472340648815,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2967.0,510.99373138267134,False,False,False,False,99.68399740393919,False,False,False,False
2025-03-27 14:00:00+00:00,4.41,4.41,4.41,4.41,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.354816515519231,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.02079529292249,13.602236584236962,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2967.0,549.0713479503818,False,False,False,False,98.13850907209516,False,False,False,False
2025-03-27 15:00:00+00:00,4.41,4.41,4.4,4.4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.3553031669258395,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.90394584319513,12.220328727345816,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2956.0,586.3880712379728,False,False,False,False,96.78752443531849,False,False,False,False
2025-03-27 16:00:00+00:00,4.4,4.41,4.4,4.41,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.355807054866624,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.03431161411788,11.941438379409988,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2967.0,623.2967833118026,False,False,False,False,95.45748529678642,False,False,False,False
2025-03-27 17:00:00+00:00,4.41,4.41,4.41,4.41,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.356327204991738,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.121222128066385,11.538830958072168,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2967.0,659.6332672914646,False,False,False,False,94.14806692009205,False,False,False,False
2025-03-27 18:00:00+00:00,4.41,4.41,4.365,4.365,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.356327496503674,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.60141442536059,6.941008193853477,False,True,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,2956.0,695.2358522946977,False,False,False,False,92.85894960350147,False,False,False,False
2025-03-27 19:00:00+00:00,4.365,4.365,4.365,4.365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.356327496503674,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.58820929022339,3.9656101821220275,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,2956.0,730.2864592358652,False,False,False,False,91.41927596623788,False,False,False,False
2025-03-28 14:00:00+00:00,4.54,4.54,4.54,4.54,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.356327496503674,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.02547296784418,0.9952451848797281,False,True,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2956.0,764.793645914379,False,False,False,False,90.00192285048225,False,False,False,False
2025-03-28 15:00:00+00:00,4.54,4.54,4.37,4.37,11.0,,,,,,,,,,4.426666666666667,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,4.367761081343351,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.448874763836244,0.9952451848797281,False,True,True,False,False,2.762147540475386,0,,,False,False,False,False,,,False,False,False,False,2945.0,798.5952948149312,False,False,False,False,88.77708683729648,False,False,False,False
2025-03-28 16:00:00+00:00,4.37,4.37,4.26,4.265,100.0,,,,,,,,,,4.3110510510510505,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,4.342314019624468,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.88446659129613,5.084741951178955,False,True,False,True,False,0.0,0,,,False,False,False,False,,,False,False,False,False,2845.0,830.3224995464826,False,False,False,False,88.95108549098181,False,False,False,False
2025-03-28 17:00:00+00:00,4.265,4.265,4.265,4.265,0.0,,,,,,,,,,4.3110510510510505,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,4.342314019624468,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.17486114293605,1.8649901340941568,False,True,False,True,False,0.0,0,,,False,False,False,False,,,False,False,False,False,2845.0,861.5578096310333,False,False,False,False,87.5719988942224,False,False,False,False
2025-03-28 18:00:00+00:00,4.265,4.265,4.265,4.265,0.0,,,,,,,,,,4.3110510510510505,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,4.342314019624468,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.70179084402933,-0.3548719705520398,False,True,False,True,False,0.0,0,,,False,False,False,False,,,False,False,False,False,2845.0,892.30885134218,False,False,False,False,86.21429348500965,False,False,False,False
2025-03-28 19:00:00+00:00,4.265,4.31,4.22,4.22,203.0,,,,,,,,,,4.271581740976646,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,4.321353588800386,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.68455180568136,-3.226067348155226,False,True,False,True,False,0.0,0,,,False,False,False,False,,,False,False,False,False,2642.0,919.4358458950144,False,False,False,False,88.02492459376919,False,False,False,False
2025-03-31 14:00:00+00:00,4.15,4.15,4.15,4.15,0.0,,,,,,,,,,4.271581740976646,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,4.321353588800386,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.8935057553993,-6.868116084378947,False,True,False,True,False,0.0,0,,,False,False,False,False,,,False,False,False,False,2642.0,946.1422668888902,False,False,False,False,86.6601970806875,False,False,False,False
2025-03-31 15:00:00+00:00,4.15,4.15,4.12,4.12,100.0,,,,,,,,,,4.237383252818035,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,4.304597490710548,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.700881755812183,-9.97565452941889,False,True,False,True,False,0.0,0,,,False,False,False,False,,,False,False,False,False,2542.0,970.884247247202,False,False,False,False,86.86701573059932,False,False,False,False
