date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_870,Gap_Up_aVWAP_858,Gap_Up_aVWAP_846,Gap_Up_aVWAP_840,Gap_Up_aVWAP_810,Gap_Up_aVWAP_804,Gap_Up_aVWAP_732,Gap_Up_aVWAP_666,Gap_Up_aVWAP_654,Gap_Up_aVWAP_624,Gap_Down_aVWAP_888,Gap_Down_aVWAP_876,Gap_Down_aVWAP_864,Gap_Down_aVWAP_822,Gap_Down_aVWAP_780,Gap_Down_aVWAP_714,Gap_Down_aVWAP_708,Gap_Down_aVWAP_696,Gap_Down_aVWAP_690,Gap_Down_aVWAP_630,aVWAP_OB_bull_839,aVWAP_OB_bull_781,aVWAP_OB_bull_211,aVWAP_OB_bull_136,aVWAP_OB_bull_83,aVWAP_OB_bear_534,aVWAP_OB_bear_372,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-21 18:00:00+00:00,52.18,52.2,52.09,52.13,11662.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0374673348103,15.874162321492918,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,33235.0,5371.11067349483,False,False,False,False,6523.777835971956,False,False,False,False
2025-03-21 19:00:00+00:00,52.13,52.525,52.02,52.47,53863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.617806123852304,15.874162321492918,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,87098.0,6638.1942289445215,False,False,False,False,7257.719264871615,False,False,False,False
2025-03-24 14:00:00+00:00,52.89,52.985,52.68,52.735,11181.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.98436905739756,15.874162321492918,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,98279.0,8058.981915317474,False,False,False,False,7318.545322780583,False,False,False,False
2025-03-24 15:00:00+00:00,52.735,52.78,52.51,52.66,12148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.926628430995315,15.874162321492918,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,86131.0,9269.400800351312,False,False,False,False,7393.420589094062,False,False,False,False
2025-03-24 16:00:00+00:00,52.66,52.815,52.6,52.715,7583.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.05832628533068,15.874162321492918,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,93714.0,10578.619392593926,False,False,False,False,7396.359804767022,False,False,False,False
2025-03-24 17:00:00+00:00,52.715,52.75,52.61,52.635,4172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.29973469885786,15.874162321492918,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,89542.0,11802.857851623477,False,False,False,False,7346.3697302745095,False,False,False,False
2025-03-24 18:00:00+00:00,52.635,52.805,52.54,52.735,7733.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.8684114992762,15.874162321492918,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,97275.0,13128.007342295981,False,False,False,False,7352.363998022191,False,False,False,False
2025-03-24 19:00:00+00:00,52.735,52.78,52.565,52.57,27126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.20035712971354,15.874162321492918,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,70149.0,14012.053740089843,False,False,False,False,7658.931998052854,False,False,False,False
2025-03-25 14:00:00+00:00,52.88,53.05,51.015,51.22,47687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,51.76166666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7994309839969,7.7552967788829505,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,22462.0,14143.060658848139,False,False,False,False,8279.52219963343,False,False,False,False
2025-03-25 15:00:00+00:00,51.14,51.61,50.58,50.615,64654.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,51.28590708942713,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.696542303176386,-1.2055957476168828,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-42192.0,13269.6488656877,False,False,False,False,9153.54511126702,False,False,False,False
2025-03-25 16:00:00+00:00,50.615,50.77,50.46,50.5,28756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,51.14136172278645,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.66899351778953,-7.163426593668092,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-70948.0,11963.948883273937,False,False,False,False,9457.459140549701,False,False,False,False
2025-03-25 17:00:00+00:00,50.52,50.55,50.1,50.155,26122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,51.00498219899253,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.166053200412705,-11.838156593674114,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-97070.0,10273.500063378217,False,False,False,False,9715.824115114821,False,False,False,False
2025-03-25 18:00:00+00:00,50.155,50.225,49.63,50.005,24663.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.4115724377482,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.171138423221926,-15.343356898265029,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-121733.0,8226.887659294833,False,False,False,False,9947.563276120793,False,False,False,False
2025-03-25 19:00:00+00:00,50.01,50.3,49.92,50.16,40772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.40045662138405,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.36775101453993,-16.212408490755436,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-80961.0,6844.129711088712,False,False,False,False,10425.461519901864,False,False,False,False
2025-03-26 14:00:00+00:00,50.63,51.12,50.61,50.965,18556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.49877826202508,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.165529114075206,-16.212408490755436,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-62405.0,5770.499793087337,False,False,False,False,10551.516380058425,False,False,False,False
2025-03-26 15:00:00+00:00,50.96,51.19,50.705,50.8,13743.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.54843805863082,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.839744517876696,-16.212408490755436,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-76148.0,4500.445532729394,False,False,False,False,10600.99674625907,False,False,False,False
2025-03-26 16:00:00+00:00,50.8,50.8,50.515,50.58,12596.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.562316816614086,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.18026007491275,-27.121284524708134,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-88744.0,3054.795214392504,False,False,False,False,10631.927029262804,False,False,False,False
2025-03-26 17:00:00+00:00,50.58,50.645,50.285,50.29,10184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.55767179902433,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.730465627224326,-26.960183259919475,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-98928.0,1473.6666064174265,False,False,False,False,10624.982424157955,False,False,False,False
2025-03-26 18:00:00+00:00,50.29,50.555,50.27,50.385,13106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.55173535577608,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.297861971298964,-25.630927338781216,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-85822.0,120.24541872103237,False,False,False,False,10663.4478129307,False,False,False,False
2025-03-26 19:00:00+00:00,50.385,50.535,50.345,50.465,28919.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.545872324772134,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.437959018939466,-23.720098294180836,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-56903.0,-763.8359056002239,False,False,False,False,10946.479629784488,False,False,False,False
2025-03-27 14:00:00+00:00,50.66,50.97,50.34,50.965,13564.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.56117665664928,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.335332707839775,-18.452871203591428,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-43339.0,-1423.9159690792903,False,False,False,False,10987.061340950619,False,False,False,False
2025-03-27 15:00:00+00:00,50.965,51.05,50.83,50.875,12754.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.581898458298454,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.95206476100729,-15.50957802220239,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-56093.0,-2271.4986672330997,False,False,False,False,11014.455738765337,False,False,False,False
2025-03-27 16:00:00+00:00,50.875,51.05,50.85,50.87,6989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.5923439664672,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.65770693476247,-13.427035232432566,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-63082.0,-3214.2971375085554,False,False,False,False,10952.04557227285,False,False,False,False
2025-03-27 17:00:00+00:00,50.87,50.97,50.835,50.91,14280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.61074286705045,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.16356329775948,-11.507158424798092,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-48802.0,-3921.0832283998952,False,False,False,False,11003.64176495079,False,False,False,False
2025-03-27 18:00:00+00:00,50.92,51.04,50.82,50.835,14757.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.627160853741266,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.4625637624809,-10.666256053078527,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-63559.0,-4845.702093075865,False,False,False,False,11061.833365494187,False,False,False,False
2025-03-27 19:00:00+00:00,50.835,51.035,50.82,50.91,25188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.652947532370476,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.47622011995223,-9.121995318253141,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-38371.0,-5365.4741536483325,False,False,False,False,11280.843700912881,False,False,False,False
2025-03-28 14:00:00+00:00,50.415,50.66,50.415,50.49,5220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.65115130968198,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.43526100263208,-9.121995318253141,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-43591.0,-5958.117965219675,False,False,False,False,11186.87713190648,False,False,False,False
2025-03-28 15:00:00+00:00,50.49,50.7,50.4,50.405,6642.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.64853048531127,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.7843194472985,-9.121995318253141,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-50233.0,-6644.5502448286725,False,False,False,False,11116.413920559091,False,False,False,False
2025-03-28 16:00:00+00:00,50.405,50.505,50.16,50.2,7271.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.64111192304698,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.59562362895581,-5.324240561745896,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-57504.0,-7433.068845684042,False,False,False,False,11056.795100085306,False,False,False,False
2025-03-28 17:00:00+00:00,50.2,50.21,50.08,50.16,6863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.63161002437313,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.20117387421304,-7.7481621047320886,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-64367.0,-8315.7654527277,False,False,False,False,10991.775021014217,False,False,False,False
2025-03-28 18:00:00+00:00,50.155,50.2,50.01,50.09,8512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.61913215495194,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.11340012778213,-9.888046981837888,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-72879.0,-9316.745833305566,False,False,False,False,10953.328896657407,False,False,False,False
2025-03-28 19:00:00+00:00,50.08,50.275,49.875,50.11,24622.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.5853969916546,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.06865981125375,-11.10160650596056,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-48257.0,-9920.470704107029,False,False,False,False,11165.246278104578,False,False,False,False
2025-03-31 14:00:00+00:00,49.59,49.925,49.45,49.675,7307.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.56852758573242,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.61823838431881,-14.548219430373777,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-55564.0,-10628.122321097619,False,False,False,False,11105.428506351018,False,False,False,False
2025-03-31 15:00:00+00:00,49.675,49.81,49.51,49.51,6241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.55345634655397,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.54424373255074,-17.545718862763437,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-61805.0,-11421.56228511161,False,False,False,False,11030.01101012852,False,False,False,False
2025-03-31 16:00:00+00:00,49.49,49.52,49.28,49.39,22461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.491457064468406,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.970403648904615,-20.0496194938302,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-84266.0,-12550.93341247422,False,False,False,False,11207.235645630404,False,False,False,False
2025-03-31 17:00:00+00:00,49.39,49.51,49.325,49.46,4703.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.47973351960434,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.558452250363075,-20.6148135771574,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-79563.0,-13589.880181273069,False,False,False,False,11106.394782907451,False,False,False,False
2025-03-31 18:00:00+00:00,49.44,49.945,49.44,49.795,12229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.45886036623826,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.58935584188305,-20.6148135771574,False,True,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-67334.0,-14423.122349005269,False,False,False,False,11123.799514955397,False,False,False,False
2025-03-31 19:00:00+00:00,49.795,50.005,49.595,49.655,33485.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.409184319747666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.805677313722615,-25.284732717425676,False,True,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-100819.0,-15762.593320338521,False,False,False,False,11470.4847937933,False,False,False,False
2025-04-01 14:00:00+00:00,49.185,49.85,49.185,49.76,8525.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.129380610214184,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.78000213540085,-22.422931294863748,False,True,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-92294.0,-16949.126757232498,False,False,False,False,11424.818362881775,False,False,False,False
2025-04-01 15:00:00+00:00,49.805,50.065,49.735,49.785,10374.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.170196205416545,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.1292059678302,-20.132545483901183,False,True,False,True,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-81920.0,-17956.42711758548,False,False,False,False,11408.526605317717,False,False,False,False
2025-04-01 16:00:00+00:00,49.78,49.88,49.465,49.545,6579.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.15389842886004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.45630028646762,-20.132545483901183,False,True,False,True,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-88499.0,-19050.11041808803,False,False,False,False,11333.650223839923,False,False,False,False
2025-04-01 17:00:00+00:00,49.55,49.61,49.445,49.46,4825.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.13729361110699,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.30820661720793,-20.132545483901183,False,True,False,True,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-93324.0,-20201.643589900617,False,False,False,False,11232.740918043954,False,False,False,False
2025-04-01 18:00:00+00:00,49.44,49.465,49.28,49.45,14428.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.08904939478605,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.45662849183923,-20.132545483901183,False,True,False,True,False,0.0,0,,,False,False,False,False,,,False,False,False,False,-107752.0,-21559.01345672386,False,False,False,False,11282.279818539397,False,False,False,False
2025-04-01 19:00:00+00:00,49.45,49.805,49.41,49.57,46569.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.049489019328,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.12544049763771,-20.132545483901183,False,False,False,True,False,0.0,0,,,False,False,False,False,,,False,False,False,False,-61183.0,-22173.338829487828,False,False,False,False,11829.360751585296,False,False,False,False
2025-04-02 14:00:00+00:00,49.295,49.6,49.295,49.5,9300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.03685539053711,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.46092235487366,-19.556874807359552,False,False,False,True,False,0.0,1,,,False,False,False,False,,,False,False,False,False,-70483.0,-22922.325824379488,False,False,False,False,11790.14585621188,False,False,False,False
2025-04-02 15:00:00+00:00,49.49,49.565,49.37,49.51,8730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.02647129207495,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.88994793250423,-18.754142509722065,False,False,False,True,False,0.0,1,,,False,False,False,False,,,False,False,False,False,-61753.0,-23524.35178059066,False,False,False,False,11742.701734410144,False,False,False,False
