date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_792,Gap_Up_aVWAP_696,Gap_Up_aVWAP_690,Gap_Up_aVWAP_684,Gap_Up_aVWAP_672,Gap_Up_aVWAP_648,Gap_Up_aVWAP_570,Gap_Up_aVWAP_540,Gap_Up_aVWAP_504,Gap_Up_aVWAP_498,Gap_Down_aVWAP_870,Gap_Down_aVWAP_744,Gap_Down_aVWAP_738,Gap_Down_aVWAP_636,Gap_Down_aVWAP_624,Gap_Down_aVWAP_618,Gap_Down_aVWAP_606,Gap_Down_aVWAP_601,Gap_Down_aVWAP_587,Gap_Down_aVWAP_516,aVWAP_OB_bull_645,aVWAP_OB_bear_767,aVWAP_OB_bear_585,aVWAP_OB_bear_387,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-14 18:00:00+00:00,55.29,55.48,55.2,55.345,16619.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.3291273464454,5.458566235489428,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,97831.0,5385.467980575911,False,False,False,False,10233.959588306081,False,False,False,False
2025-03-14 19:00:00+00:00,55.32,55.525,55.215,55.45,72631.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.2581225711771,9.53620714739617,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,170462.0,7944.794058396439,False,False,False,False,11201.35556368118,False,False,False,False
2025-03-17 14:00:00+00:00,56.39,56.635,56.235,56.49,9714.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.38715538552492,13.996346537052474,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,180176.0,10615.045313305021,False,False,False,False,11178.295787500076,False,False,False,False
2025-03-17 15:00:00+00:00,56.5,56.73,56.31,56.59,6124.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.55985500137524,17.65931675345408,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,186300.0,13338.843060385563,False,False,False,False,11099.934612500074,False,False,False,False
2025-03-17 16:00:00+00:00,56.565,56.89,56.52,56.635,6446.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.05017678953249,20.750401077065277,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,192746.0,16120.349369526872,False,False,False,False,11027.780587500072,False,False,False,False
2025-03-17 17:00:00+00:00,56.64,56.94,56.6,56.785,9223.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.18975307536425,23.532498785503094,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,201969.0,19001.7237979063,False,False,False,False,10999.799493120225,False,False,False,False
2025-03-17 18:00:00+00:00,56.785,57.26,56.74,57.13,27446.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.26208171575203,26.2150984439144,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,229415.0,22263.945134372865,False,False,False,False,11254.779345940067,False,False,False,False
2025-03-17 19:00:00+00:00,57.13,57.21,56.895,56.925,66238.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.5842832471677,26.2150984439144,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,163177.0,24448.64365942135,False,False,False,False,12107.232379336345,False,False,False,False
2025-03-18 14:00:00+00:00,56.78,57.115,56.315,56.465,22073.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.79578359632221,26.2150984439144,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,141104.0,26257.25383524427,False,False,False,False,12261.740404462913,False,False,False,False
2025-03-18 15:00:00+00:00,56.465,56.615,56.36,56.56,29898.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.27363606290544,26.2150984439144,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,171002.0,28501.35842694591,False,False,False,False,12535.170785789069,False,False,False,False
2025-03-18 16:00:00+00:00,56.56,56.89,56.52,56.76,4480.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.63334546272552,26.2150984439144,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,175482.0,30780.128063737448,False,False,False,False,12410.284417017145,False,False,False,False
2025-03-18 17:00:00+00:00,56.76,57.075,56.685,56.96,7148.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.21288157705969,26.2150984439144,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,182630.0,33134.38964414462,False,False,False,False,12328.698612102151,False,False,False,False
2025-03-18 18:00:00+00:00,56.95,57.125,56.75,57.03,9324.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.16827647099032,26.2150984439144,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,191954.0,35596.70918454548,False,False,False,False,12282.114137495915,False,False,False,False
2025-03-18 19:00:00+00:00,57.03,57.29,56.9,57.14,29754.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.52107661912059,26.2150984439144,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,221708.0,38482.15555377733,False,False,False,False,12552.996088852567,False,False,False,False
2025-03-19 14:00:00+00:00,57.95,58.12,57.47,57.49,10146.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.84910532904506,26.2150984439144,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,231854.0,41480.16864596683,False,False,False,False,12515.678320033147,False,False,False,False
2025-03-19 15:00:00+00:00,57.5,57.81,57.27,57.8,5656.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.5269077932086,26.2150984439144,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,237510.0,44519.39083750223,False,False,False,False,12409.326718172168,False,False,False,False
2025-03-19 16:00:00+00:00,57.8,57.8,57.49,57.62,7202.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.33864789820726,26.2150984439144,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,230308.0,47399.83439040917,False,False,False,False,12328.592970603606,False,False,False,False
2025-03-19 17:00:00+00:00,57.58,57.59,57.415,57.47,18826.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.7012105043997,26.2150984439144,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,211482.0,49943.74393474391,False,False,False,False,12429.327963307425,False,False,False,False
2025-03-19 18:00:00+00:00,57.44,58.08,57.44,58.02,7941.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.02514650962057,26.2150984439144,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,219423.0,52571.32930009671,False,False,False,False,12359.741483256146,False,False,False,False
2025-03-19 19:00:00+00:00,58.03,58.14,57.515,57.64,30262.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.31471467382981,29.667793851095908,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,189161.0,54688.9986132735,False,False,False,False,12637.295878864577,False,False,False,False
2025-03-20 14:00:00+00:00,57.515,58.05,57.515,57.84,13572.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.73973420285861,27.957119999774136,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,202733.0,56984.25444872662,False,False,False,False,12651.787415626366,False,False,False,False
2025-03-20 15:00:00+00:00,57.84,57.98,57.78,57.88,12660.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.87213441725916,26.880740997433648,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,215393.0,59440.203992157214,False,False,False,False,12651.91474251588,False,False,False,False
2025-03-20 16:00:00+00:00,57.88,57.96,57.41,57.41,23371.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.80165882885389,21.983350005947656,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,192022.0,61495.73571320904,False,False,False,False,12818.102110848968,False,False,False,False
2025-03-20 17:00:00+00:00,57.41,57.57,57.325,57.35,33824.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.9141568960138,18.388104761336166,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,158198.0,62994.99562463215,False,False,False,False,13143.774946339681,False,False,False,False
2025-03-20 18:00:00+00:00,57.35,57.505,57.165,57.4,24817.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.68970769788777,16.35418684887614,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,183015.0,64855.77088626576,False,False,False,False,13324.755179729764,False,False,False,False
2025-03-20 19:00:00+00:00,57.42,57.875,57.42,57.635,35185.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.883064726808726,16.35418684887614,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,218200.0,67233.20079500583,False,False,False,False,13663.673704075038,False,False,False,False
2025-03-21 14:00:00+00:00,57.105,57.74,57.03,57.715,6749.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,57.49500000000001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.55623019215753,16.35418684887614,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,224949.0,69678.40698423055,False,False,False,False,13556.469460601005,False,False,False,False
2025-03-21 15:00:00+00:00,57.745,57.99,57.745,57.97,14680.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,57.773588206013656,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.628918146143405,16.35418684887614,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,239629.0,72313.29989920372,False,False,False,False,13573.88853873122,False,False,False,False
2025-03-21 16:00:00+00:00,57.97,58.31,57.96,58.29,8943.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,57.895218677290494,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.69074909065884,11.458048279510713,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,248572.0,75045.99292402226,False,False,False,False,13502.091817200504,False,False,False,False
2025-03-21 17:00:00+00:00,58.315,58.315,57.93,58.095,11300.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,57.95436380143342,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.38159267268267,11.458048279510713,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,237272.0,77561.12481667308,False,False,False,False,13467.950858794295,False,False,False,False
2025-03-21 18:00:00+00:00,58.1,58.35,57.86,58.26,10452.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,57.99492994270074,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13869494654273,12.318737702208779,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,247724.0,80199.30892804249,False,False,False,False,13421.19193075097,False,False,False,False
2025-03-21 19:00:00+00:00,58.29,58.5,58.14,58.385,35783.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,58.13607092343803,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.34461972881772,13.749365874088994,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,283507.0,83351.3661539643,False,False,False,False,13767.886629499018,False,False,False,False
2025-03-24 14:00:00+00:00,59.99,60.41,59.87,60.28,15293.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,58.439944573643416,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.35087911475017,19.4826196449647,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,298800.0,86691.65505080207,False,False,False,False,13791.531798033917,False,False,False,False
2025-03-24 15:00:00+00:00,60.28,60.38,60.11,60.18,8312.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,58.57287670086329,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.4709691300153,22.31070744385842,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,290488.0,89851.2883058284,False,False,False,False,13706.577816669049,False,False,False,False
2025-03-24 16:00:00+00:00,60.205,60.365,60.1,60.155,6571.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,58.66379269948539,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.31208075918512,23.987236959079823,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,283917.0,92860.05902976904,False,False,False,False,13595.94870323232,False,False,False,False
2025-03-24 17:00:00+00:00,60.12,60.23,59.89,59.96,6678.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,58.736742358055274,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.60596292037287,23.987236959079823,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,277239.0,95718.64726186563,False,False,False,False,13488.693684577554,False,False,False,False
2025-03-24 18:00:00+00:00,59.98,60.26,59.91,60.24,10006.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,58.840682066084426,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.90643231649102,23.987236959079823,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,287245.0,98688.04807951112,False,False,False,False,13434.698433653872,False,False,False,False
2025-03-24 19:00:00+00:00,60.225,60.54,60.2,60.255,75005.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,59.37379086976972,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.14825567024076,24.376073063768857,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,362250.0,102774.27989223188,False,False,False,False,14389.27675251195,False,False,False,False
2025-03-25 14:00:00+00:00,60.61,60.72,60.3,60.34,10450.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,59.939175388925726,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.56268262858656,25.138623233372485,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,372700.0,106959.17477762362,False,False,False,False,14328.202694333471,False,False,False,False
2025-03-25 15:00:00+00:00,60.34,60.37,59.88,59.93,12783.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,59.84838570969637,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.32853512478971,25.138623233372485,True,False,True,False,False,20.0,0,,,False,False,False,False,,,False,False,False,False,359917.0,110881.00152525736,False,False,False,False,14304.246063413571,False,False,False,False
2025-03-25 16:00:00+00:00,59.96,60.04,59.72,60.02,9158.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,59.81335345583396,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.94661061700089,27.469745718171055,False,False,True,False,False,20.0,0,,,False,False,False,False,,,False,False,False,False,369075.0,114884.00925354795,False,False,False,False,14224.459302740492,False,False,False,False
2025-03-25 17:00:00+00:00,60.04,60.23,59.87,59.92,9586.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,59.80715337533185,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.27878142170809,24.93604423777832,False,True,True,False,False,20.0,0,,,False,False,False,False,,,False,False,False,False,359489.0,118676.33469147743,False,False,False,False,14152.545205023584,False,False,False,False
2025-03-25 18:00:00+00:00,59.92,59.98,59.72,59.83,6059.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,59.793978058994355,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.50660273747044,22.340634646857666,False,True,True,False,False,20.0,0,,,False,False,False,False,,,False,False,False,False,353430.0,122315.92640168707,False,False,False,False,14027.063884015466,False,False,False,False
2025-03-25 19:00:00+00:00,59.93,60.24,59.76,60.21,26879.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,59.81842945481263,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.92804698251521,22.340634646857666,False,True,True,False,False,20.0,0,,,False,False,False,False,,,False,False,False,False,380309.0,126315.8190156144,False,False,False,False,14226.318707519102,False,False,False,False
2025-03-26 14:00:00+00:00,59.81,60.11,59.79,59.88,6275.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,59.816552858045156,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.79689995880328,19.689749882749197,False,True,True,False,False,20.0,0,,,False,False,False,False,,,False,False,False,False,374034.0,130156.41096886068,False,False,False,False,14103.042448487797,False,False,False,False
2025-03-26 15:00:00+00:00,59.935,60.23,59.935,60.03,7975.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,59.82314556740012,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.687099922710814,18.55723354720051,False,True,True,False,False,20.0,0,,,False,False,False,False,,,False,False,False,False,382009.0,134061.10227166905,False,False,False,False,14008.034038433723,False,False,False,False
2025-03-26 16:00:00+00:00,60.04,60.15,59.93,59.93,5578.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,59.825174876422075,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.91507136726885,16.753064070671172,False,True,True,False,False,20.0,0,,,False,False,False,False,,,False,False,False,False,376431.0,137818.77510466642,False,False,False,False,13877.335836287462,False,False,False,False
2025-03-26 17:00:00+00:00,59.93,59.995,59.76,59.82,4663.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,59.82242863284483,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.591942601161826,14.448158283542838,False,True,True,False,False,20.0,0,,,False,False,False,False,,,False,False,False,False,371768.0,141445.89487048553,False,False,False,False,13734.47791634502,False,False,False,False
